algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.8872514779865742,0.37735349878668784,1.0,0.01674523522844538,nan,,1.0,1.0,10405,505,0,178,6.475001880100796,nan,8.476190476190476,0.0,6.737997306086604,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.8873044782876969,0.37746452413499354,1.0,0.016636325751896948,nan,,1.0,1.0,10237,337,0,82,6.472957985741751,nan,5.857142857142857,0.0,6.691113946078651,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.8873052276670933,0.37760293059051037,1.0,0.01640277395490557,nan,,1.0,1.0,10510,610,0,154,6.483139753341675,nan,7.7,0.0,6.657109868892704,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.8873207283020019,0.37767013512551784,1.0,0.01629687464563176,nan,,1.0,1.0,10095,195,0,174,6.498287100540964,nan,9.157894736842104,0.0,6.6283272115047716,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.8873329769074917,0.3777487675100565,1.0,0.016161702915560454,nan,,1.0,1.0,10575,675,0,188,6.4977312738245185,nan,8.545454545454545,0.0,6.583722150289617,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.8873239767551422,0.37789442762732506,1.0,0.01602342531783506,nan,,1.0,1.0,10577,677,0,236,6.514760494232178,nan,9.833333333333334,0.0,6.557116586512834,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.8872967267036438,0.37805636681616306,1.0,0.015876561971381306,nan,,1.0,1.0,10618,718,0,216,6.511871198813121,nan,9.0,0.0,6.510659108749979,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.8873209770023823,0.3781615534424782,1.0,0.0156871158326976,nan,,1.0,1.0,10689,789,0,176,6.516919287768277,nan,8.0,0.0,6.472412688601012,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.8872999764978886,0.3783339549601078,1.0,0.015575381184462458,nan,,1.0,1.0,10542,642,0,184,6.526936405583432,nan,9.68421052631579,0.0,6.4392893858421285,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.8873169794678688,0.37844194017350674,1.0,0.015456450283527374,nan,,1.0,1.0,10535,635,0,232,6.545485893885295,nan,9.666666666666666,0.0,6.414682367270951,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.887343477755785,0.378564150929451,1.0,0.01542248151730746,nan,,1.0,1.0,10367,467,0,156,6.545081063320763,nan,8.210526315789474,0.0,6.371665946024543,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.8873187272250652,0.37881142310798166,1.0,0.015214731281157584,nan,,1.0,1.0,10448,548,0,128,6.550551361507839,nan,7.111111111111111,0.0,6.33461942714685,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.8873509767651558,0.378912508264184,1.0,0.01505338252754882,nan,,1.0,1.0,10766,866,0,424,6.563025864687833,nan,12.848484848484848,0.0,6.304512227998062,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.8873607276380062,0.3790499066561461,1.0,0.014944863710552455,nan,,1.0,1.0,10442,542,0,390,6.566381980632913,nan,13.448275862068966,0.0,6.265824435173067,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.8872954779863358,0.3792091616243124,1.0,0.014765568871516734,nan,,1.0,1.0,10402,502,0,158,6.5779032707214355,nan,7.9,0.0,6.235112090421813,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.8873394791781902,0.3794284761697054,1.0,0.014684863081201911,nan,,1.0,1.0,10345,445,0,80,6.593369688306536,nan,5.714285714285714,0.0,6.20824593948362,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.8873349778354168,0.3796025935560465,1.0,0.014599186745472252,nan,,1.0,1.0,10535,635,0,240,6.589323291778564,nan,9.6,0.0,6.163210560558509,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.8873312275111676,0.37980508513748645,1.0,0.01438562378520146,nan,,1.0,1.0,10799,899,0,158,6.595662162417457,nan,7.523809523809524,0.0,6.128148705608369,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.8873502270877361,0.37998354896903036,1.0,0.014307865463197232,nan,,1.0,1.0,10507,607,0,152,6.615289402008057,nan,7.6,0.0,6.105545113122207,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.8873669777810573,0.38019365109503267,1.0,0.014178610944654793,nan,,1.0,1.0,10393,493,0,310,6.605866725628193,nan,11.923076923076923,0.0,6.056338033818234,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.8874184788763523,0.38034882955253124,1.0,0.014142210721038282,nan,,1.0,1.0,10363,463,0,110,6.637834296506994,nan,6.470588235294118,0.0,6.04521024844464,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.8874072265625,0.38053793877363207,1.0,0.013925650988239795,nan,,1.0,1.0,10492,592,0,378,6.626837549538448,nan,13.03448275862069,0.0,5.995094470725651,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.8873627264797688,0.38073025658726695,1.0,0.013774899174459279,nan,,1.0,1.0,10151,251,0,240,6.6284426125613125,nan,10.909090909090908,0.0,5.95670250562525,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.8873664765059948,0.3808798544108868,1.0,0.013741884515620768,nan,,1.0,1.0,10708,808,0,256,6.6389881280752325,nan,9.846153846153847,0.0,5.92653707559767,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.8873272269964219,0.38116248317062856,1.0,0.013659229381009936,nan,,1.0,1.0,10564,664,0,222,6.645147780577342,nan,9.25,0.0,5.892620341876149,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.8873577266931534,0.38141145028173923,1.0,0.013464126910548657,nan,,1.0,1.0,10538,638,0,128,6.6523693486263875,nan,6.7368421052631575,0.0,5.859828077201033,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.8873584778606891,0.3816149923950434,1.0,0.013351991907693445,nan,,1.0,1.0,10120,220,0,66,6.6578077872594195,nan,5.5,0.0,5.825651176658496,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.8873649758100509,0.38178270004689696,1.0,0.013277552966028451,nan,,1.0,1.0,10372,472,0,106,6.669801861047745,nan,6.625,0.0,5.7973678798170525,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.8873762275278568,0.3820183642953634,1.0,0.01310893455753103,nan,,1.0,1.0,10569,669,0,162,6.6744430632818315,nan,7.714285714285714,0.0,5.76285461689398,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.8873892273008823,0.38220494613051414,1.0,0.012991204406134785,nan,,1.0,1.0,10335,435,0,60,6.667804828056922,nan,4.615384615384615,0.0,5.718869856958941,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.8873669774830342,0.38249867849051955,1.0,0.012901121051982045,nan,,1.0,1.0,10300,400,0,146,6.688273164961073,nan,8.11111111111111,0.0,5.698309581561257,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.887358727157116,0.3827238763868809,1.0,0.012778533319942654,nan,,1.0,1.0,10321,421,0,90,6.7000113805135095,nan,6.0,0.0,5.670381534661423,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.8873677276074886,0.3829502400010824,1.0,0.012729996675625443,nan,,1.0,1.0,10729,829,0,318,6.699805668422154,nan,11.357142857142858,0.0,5.6325317777093975,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.8873627260327339,0.38317911460995674,1.0,0.012676167658064515,nan,,1.0,1.0,10469,569,0,94,6.707351982593536,nan,5.875,0.0,5.601408493726311,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.8874169771373271,0.383363049402833,1.0,0.012513770000077784,nan,,1.0,1.0,10267,367,0,106,6.708679229021072,nan,6.625,0.0,5.565291008302214,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.8873882284760475,0.383600015938282,1.0,0.012384477143641562,nan,,1.0,1.0,10768,868,0,350,6.711411393921951,nan,12.068965517241379,0.0,5.530563917818523,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.8873394773900509,0.3838749728351831,1.0,0.012244290409144013,nan,,1.0,1.0,10349,449,0,198,6.725593566894531,nan,9.0,0.0,5.505425340328935,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.8873837287724018,0.3840785249322653,1.0,0.012206589884590358,nan,,1.0,1.0,10441,541,0,132,6.738039518657484,nan,6.947368421052632,0.0,5.478964868838567,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.8873532274365425,0.38433054052293303,1.0,0.012095777490176261,nan,,1.0,1.0,10499,599,0,152,6.740481042861939,nan,7.6,0.0,5.444532029059809,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.8873764777183533,0.3845690544694662,1.0,0.011995683771092445,nan,,1.0,1.0,10586,686,0,262,6.741618011308753,nan,11.391304347826088,0.0,5.409268138762556,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.8873667266964912,0.38483278699219226,1.0,0.011868512912187726,nan,,1.0,1.0,10697,797,0,194,6.751934735671334,nan,8.434782608695652,0.0,5.381549112649924,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.8873612269759178,0.38507814317941663,1.0,0.011759059517644346,nan,,1.0,1.0,10397,497,0,154,6.754716324806213,nan,7.7,0.0,5.347993744643769,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.887399727255106,0.3852911517769098,1.0,0.011707220685202628,nan,,1.0,1.0,10696,796,0,294,6.756388081444634,nan,10.88888888888889,0.0,5.3137738392305875,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.8874232277274132,0.38553725719451903,1.0,0.011613993477076291,nan,,1.0,1.0,10475,575,0,124,6.774144755469428,nan,6.888888888888889,0.0,5.292339004468602,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.8874079799652099,0.3858095119148493,1.0,0.011471408708021045,nan,,1.0,1.0,10275,375,0,212,6.765028194947676,nan,9.636363636363637,0.0,5.250099050959187,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.8873647274076939,0.38607066854834554,1.0,0.011367731869686395,nan,,1.0,1.0,10320,420,0,130,6.779851251178318,nan,7.222222222222222,0.0,5.226642014262221,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.8873742282390594,0.3863141264766455,1.0,0.011271845470182597,nan,,1.0,1.0,10461,561,0,124,6.7886166837480335,nan,6.888888888888889,0.0,5.198626067638158,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.8873532275855541,0.386586667150259,1.0,0.011236452525481581,nan,,1.0,1.0,10620,720,0,108,6.781293074289958,nan,6.0,0.0,5.158512777747072,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.8873817266523838,0.3868314913660288,1.0,0.011147885590326041,nan,,1.0,1.0,10475,575,0,244,6.799398263295491,nan,10.166666666666666,0.0,5.1379181323439616,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.8874019752442837,0.38705427691340444,1.0,0.011009440834168344,nan,,1.0,1.0,10383,483,0,210,6.795886364850131,nan,9.545454545454545,0.0,5.101143158522292,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.8873407262563705,0.3873643669486046,1.0,0.010976304300129414,nan,,1.0,1.0,10726,826,0,260,6.803957333931556,nan,10.0,0.0,5.073266639268214,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.8873819775879384,0.3875613436847925,1.0,0.010853956406936049,nan,,1.0,1.0,10654,754,0,116,6.824578862441213,nan,6.105263157894737,0.0,5.054831311320548,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.8873962287604809,0.3878233863413334,1.0,0.010753816396463662,nan,,1.0,1.0,10482,582,0,152,6.823570346832275,nan,7.6,0.0,5.020502491973365,nan
