algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,balance_kept_honest,balance_kept_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_threshold_honest,balance_threshold_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,85,5.986548939475729,0.7955899795889855,0.5817354017496109,1.0,1.2146003395318985,nan,1000.0,1.0,1.0,50437,537,0,42,0.6780304904042719,0.0,5.25,0.0,152.9475612640381,0.0,152.9475612640381,0.0,7.881074017181762,nan,0.4443351924419403,0.0,4.155824118811491,0.0,6.9911869168281555,nan,5580.280642002312,0.0,0.6780304904042719,0.0,4.155824118811491,1.1446378088863125,0.4443351924419403,0.6780304904042719,6.117902450561523,223.21122568009247
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,86,5.986548939475729,0.7955254819989205,0.5818775409460067,1.0,1.3371623754501343,nan,1000.0,1.0,1.0,50018,118,0,20,0.6189906118894626,0.0,4.0,0.0,139.60356750488282,0.0,139.60356750488282,0.0,7.931023882362839,nan,0.6293309032917023,0.0,4.182666539862283,0.0,7.08255672454834,nan,5315.555596412358,0.0,0.6189906118894626,0.0,4.182666539862283,1.1548373439989847,0.6293309032917023,0.6189906118894626,3.49008918762207,132.88888991030896
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,87,5.986548939475729,0.7958394807577133,0.5822364860773086,1.0,0.9668635378281275,nan,1000.0,1.0,1.0,50166,266,0,24,0.6419547205690463,0.0,4.0,0.0,144.55152638753256,0.0,144.55152638753256,0.0,7.250479095363384,nan,0.5113615617156029,0.0,4.2088412293421325,0.0,6.518126805623372,nan,5818.44478248392,0.0,0.6419547205690463,0.0,4.2088412293421325,1.1550529320680778,0.5113615617156029,0.6419547205690463,4.336545791625976,174.55334347451762
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,88,5.986548939475729,0.7960039779543877,0.5816247826814651,1.0,0.5032712012529373,nan,1000.0,1.0,1.0,50104,204,0,16,0.7168812638340968,0.0,3.2,0.0,161.7320343017578,0.0,161.7320343017578,0.0,7.938639627449902,nan,0.2716711714863777,0.0,4.2217060906054185,0.0,7.184515476226807,nan,5875.500475784957,0.0,0.7168812638340968,0.0,4.2217060906054185,1.1561162082189922,0.2716711714863777,0.7168812638340968,4.0433008575439455,146.88751189462394
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,89,5.986548939475729,0.7957939809560776,0.5821763169765473,1.0,1.289136505789227,nan,1000.0,1.0,1.0,50356,456,0,58,0.6414555548878736,0.0,6.444444444444445,0.0,144.76320224338107,0.0,144.76320224338107,0.0,7.921600665595038,nan,0.47109989325205487,0.0,4.2759898908641585,0.0,7.217048750983344,nan,5576.411950294837,0.0,0.6414555548878736,0.0,4.2759898908641585,1.1504745181850144,0.47109989325205487,0.6414555548878736,6.514344100952148,250.93853776326768
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,90,5.986548939475729,0.7961064800620079,0.5820567965507507,1.0,1.1320450018559183,nan,1000.0,1.0,1.0,50437,537,0,166,0.6412590483731304,0.0,11.857142857142858,0.0,144.6813474382673,0.0,144.6813474382673,0.0,7.303635088808689,nan,0.4779426370348249,0.0,4.343562992474079,0.0,6.698553902762277,nan,5354.093603682287,0.0,0.6412590483731304,0.0,4.343562992474079,1.1476504642765093,0.4779426370348249,0.6412590483731304,10.12769432067871,374.78655225776004
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,91,5.986548939475729,0.7962039804458618,0.5819509795308113,1.0,1.390697913510459,nan,1000.0,1.0,1.0,50217,317,0,32,0.606142669498773,0.0,4.571428571428571,0.0,137.0365949358259,0.0,137.0365949358259,0.0,7.256325334735117,nan,0.6372112120900836,0.0,4.389516792489691,0.0,6.699679579053607,nan,5600.605893073384,0.0,0.606142669498773,0.0,4.389516792489691,1.1489703277150582,0.6372112120900836,0.606142669498773,4.796280822753906,196.02120625756845
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,92,5.986548939475729,0.796040980219841,0.5823427453637123,1.0,1.2586587179790845,nan,1000.0,1.0,1.0,50559,659,0,76,0.6270138273323199,0.0,6.909090909090909,0.0,141.44910916415128,0.0,141.44910916415128,0.0,7.321515069125828,nan,0.5142262930219824,0.0,4.450318681607609,0.0,6.805084835399281,nan,5394.50010410841,0.0,0.6270138273323199,0.0,4.450318681607609,1.1549982588938776,0.5142262930219824,0.6270138273323199,7.77970100402832,296.69750572596257
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,93,5.990838979880782,0.7963839808106422,0.5821022900938988,1.0,1.4538171995769849,nan,1000.0,1.0,1.0,50319,419,0,96,0.6165278613512509,0.0,8.727272727272727,0.0,139.20329423384234,0.0,139.20329423384234,0.0,7.747418396639577,nan,0.529914216561751,0.0,4.501627470829797,0.0,7.249113342978737,nan,5355.422247714503,0.0,0.6165278613512509,0.0,4.501627470829797,1.160149774471899,0.529914216561751,0.6165278613512509,7.656181182861328,294.5482236242977
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,94,5.990838979880782,0.7963529804348946,0.5823287206888199,1.0,0.9606384270721011,nan,1000.0,1.0,1.0,50357,457,0,50,0.6317929149151281,0.0,5.555555555555555,0.0,142.57300821940103,0.0,142.57300821940103,0.0,7.153890196752837,nan,0.4836767158574528,0.0,4.560963107636514,0.0,6.738534344567193,nan,5223.383072408121,0.0,0.6317929149151281,0.0,4.560963107636514,1.119211110657079,0.4836767158574528,0.6317929149151281,6.4157853698730465,235.0522382583654
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,95,5.990838979880782,0.7962679794430733,0.5826225829124451,1.0,0.8285416500134901,nan,1000.0,1.0,1.0,50402,502,0,88,0.6577423170101491,0.0,8.0,0.0,148.31987276944247,0.0,148.31987276944247,0.0,7.25058681282401,nan,0.3678179803219708,0.0,4.602178964923298,0.0,6.875299627130682,nan,5459.221438877138,0.0,0.6577423170101491,0.0,4.602178964923298,1.1110511859006729,0.3678179803219708,0.6577423170101491,8.157593002319336,300.2571791382425
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,5.990838979880782,0.796390480697155,0.5829459404945374,1.0,1.0797298550605774,nan,1000.0,1.0,1.0,50264,364,0,34,0.6070075245954049,0.0,4.857142857142857,0.0,137.01776559012276,0.0,137.01776559012276,0.0,6.931149233680101,nan,0.5288073718547821,0.0,4.639147934971835,0.0,6.616358348301479,nan,5101.021733432086,0.0,0.6070075245954049,0.0,4.639147934971835,1.1028466275574513,0.5288073718547821,0.6070075245954049,4.795621795654297,178.53576067012307
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,6.103040538361033,0.7964969798922539,0.5827674415707588,1.0,1.0162233695960963,nan,1000.0,1.0,1.0,50630,730,0,110,0.6325943743485571,0.0,8.461538461538462,0.0,142.68605158879205,0.0,142.68605158879205,0.0,7.196955901944476,nan,0.46658338205172467,0.0,4.684155754148749,0.0,6.91604654605572,nan,5049.816954731081,0.0,0.6325943743485571,0.0,4.684155754148749,1.101785247541027,0.46658338205172467,0.6325943743485571,9.274593353271484,328.2381020575203
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,6.284947630093996,0.7967049771547318,0.582955687046051,1.0,0.9373538553714752,nan,1000.0,1.0,1.0,50077,177,0,18,0.6258139849417859,0.0,3.6,0.0,141.14432678222656,0.0,141.14432678222656,0.0,7.253135362354035,nan,0.49650410637259484,0.0,4.704613109038025,0.0,7.016655349731446,nan,5637.204825268401,0.0,0.6258139849417859,0.0,4.704613109038025,1.097838656413375,0.49650410637259484,0.6258139849417859,3.528608169555664,140.93012063171003
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,6.284947630093996,0.7968824765086174,0.5832915753126144,1.0,1.0980147793889046,nan,1000.0,1.0,1.0,50356,456,0,32,0.6165641695371372,0.0,4.0,0.0,139.1678524017334,0.0,139.1678524017334,0.0,7.014698130960673,nan,0.47748565301299095,0.0,4.733875905738455,0.0,6.831383168697357,nan,5668.607041693534,0.0,0.6165641695371372,0.0,4.733875905738455,1.1039579027718938,0.47748565301299095,0.6165641695371372,5.566714096069336,226.74428166774135
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,6.284947630093996,0.7968814799189567,0.5832919386029244,1.0,1.3834602236747742,nan,1000.0,1.0,1.0,50173,273,0,52,0.6030648467514217,0.0,6.5,0.0,136.13994979858398,0.0,136.13994979858398,0.0,7.034435656612304,nan,0.5414504110813141,0.0,4.780129184559258,0.0,6.896428167819977,nan,5419.76407812558,0.0,0.6030648467514217,0.0,4.780129184559258,1.0918531566168015,0.5414504110813141,0.6030648467514217,5.44559799194336,216.79056312502323
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,6.337877795406763,0.7970064797997475,0.5836996725201606,1.0,1.26590277089013,nan,1000.0,1.0,1.0,50275,375,0,58,0.6002290721471661,0.0,6.444444444444445,0.0,135.0960693359375,0.0,135.0960693359375,0.0,6.8780674747359924,nan,0.5358395543363359,0.0,4.824723123029417,0.0,6.788232114579943,nan,5278.122897532537,0.0,0.6002290721471661,0.0,4.824723123029417,1.0856850271590368,0.5358395543363359,0.6002290721471661,6.079323120117188,237.51553038896418
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,6.359364240421957,0.7967394769191742,0.5842338848114014,1.0,1.2022041976451874,nan,1000.0,1.0,1.0,50354,454,0,70,0.6230679366481698,0.0,7.0,0.0,140.72241668701173,0.0,140.72241668701173,0.0,7.423246646338532,nan,0.5130382098257542,0.0,4.849555727309313,0.0,7.375295734405517,nan,5187.914410866983,0.0,0.6230679366481698,0.0,4.849555727309313,1.0949706834079116,0.5130382098257542,0.6230679366481698,7.036120834350586,259.3957205433491
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,6.359364240421957,0.7968924769759178,0.5843993896245956,1.0,1.2492246801654499,nan,1000.0,1.0,1.0,50599,699,0,90,0.6045217972340013,0.0,7.5,0.0,136.61099751790366,0.0,136.61099751790366,0.0,7.00188483005309,nan,0.6135202584167322,0.0,4.921273370255243,0.0,7.003188371658325,nan,4981.614479647174,0.0,0.6045217972340013,0.0,4.921273370255243,1.032984608236229,0.6135202584167322,0.6045217972340013,8.19665985107422,298.8968687788305
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,6.359364240421957,0.7967974796891213,0.5849672782421113,1.0,0.798528124888738,nan,1000.0,1.0,1.0,50491,591,0,48,0.6280760422258066,0.0,5.333333333333333,0.0,141.64829678005643,0.0,141.64829678005643,0.0,6.723848555067172,nan,0.3737068962719705,0.0,4.961262147885883,0.0,6.770084116193983,nan,5652.401207515562,0.0,0.6280760422258066,0.0,4.961262147885883,1.0188209602578397,0.3737068962719705,0.6280760422258066,6.374173355102539,254.3580543382003
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,6.359364240421957,0.7970114806294442,0.5847033601999283,1.0,1.2967384159564972,nan,1000.0,1.0,1.0,50079,179,0,10,0.6002290721471661,0.0,2.5,0.0,135.43698501586914,0.0,135.43698501586914,0.0,7.452334554062315,nan,0.5111952573060989,0.0,4.969655998305631,0.0,7.553770422935486,nan,5418.662965023391,0.0,0.6002290721471661,0.0,4.969655998305631,1.0266405703467674,0.5111952573060989,0.6002290721471661,2.7087397003173828,108.3732593004678
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,6.691055624612557,0.7969654768705368,0.5851450634002685,1.0,1.1894129407592118,nan,1000.0,1.0,1.0,50440,540,0,100,0.617142571962542,0.0,8.333333333333334,0.0,139.26176325480142,0.0,139.26176325480142,0.0,7.079159003700005,nan,0.4204723493506511,0.0,5.00667786960859,0.0,7.223512053489685,nan,5408.56118217963,0.0,0.617142571962542,0.0,5.00667786960859,1.0324735733191963,0.4204723493506511,0.617142571962542,8.355705795288086,324.51367093077783
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,6.691055624612557,0.7971379792690277,0.5853077581524849,1.0,1.8577848212285475,nan,1000.0,1.0,1.0,50346,446,0,98,0.6002290721471661,0.0,8.909090909090908,0.0,135.5113095370206,0.0,135.5113095370206,0.0,7.429756021059465,nan,0.5989718003706499,0.0,5.044990149265692,0.0,7.631968758322976,nan,5458.853323898633,0.0,0.6002290721471661,0.0,5.044990149265692,1.037113163847741,0.5989718003706499,0.6002290721471661,7.453122024536133,300.2369328144248
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,6.732596704623119,0.7970699787139892,0.5860868626832962,1.0,1.6090781007494246,nan,1000.0,1.0,1.0,50431,531,0,18,0.6051587640647481,0.0,2.5714285714285716,0.0,136.47162301199776,0.0,136.47162301199776,0.0,7.0673688261168195,nan,0.5224477350711823,0.0,5.063834041376699,0.0,7.30827842439924,nan,5803.939877083049,0.0,0.6051587640647481,0.0,5.063834041376699,1.0426680716517436,0.5224477350711823,0.6051587640647481,4.776506805419922,203.1378956979067
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,6.732596704623119,0.7972619795799255,0.5861155253648758,1.0,1.047398068010807,nan,1000.0,1.0,1.0,50568,668,0,170,0.6062109245702809,0.0,11.333333333333334,0.0,137.0974894205729,0.0,137.0974894205729,0.0,6.832542986352002,nan,0.4362275386850039,0.0,5.123395838780223,0.0,7.112708282470703,nan,5338.966775219436,0.0,0.6062109245702809,0.0,5.123395838780223,1.022774504332066,0.4362275386850039,0.6062109245702809,10.282311706542968,400.42250814145774
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,6.732596704623119,0.7970284777879715,0.5866687318682671,1.0,1.2967480214742513,nan,1000.0,1.0,1.0,50644,744,0,104,0.6013707325567945,0.0,8.0,0.0,135.66745347243088,0.0,135.66745347243088,0.0,6.917551545165403,nan,0.45396978236161745,0.0,5.167825003786134,0.0,7.249370978428767,nan,5424.161497160549,0.0,0.6013707325567945,0.0,5.167825003786134,1.0192242582711881,0.45396978236161745,0.6013707325567945,8.818384475708008,352.57049731543555
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,6.732596704623119,0.7969189792871475,0.5874663802981377,1.0,1.2705279688040416,nan,1000.0,1.0,1.0,50332,432,0,56,0.6019617619681081,0.0,6.222222222222222,0.0,135.67965528700086,0.0,135.67965528700086,0.0,6.710831736461042,nan,0.46882561842600506,0.0,5.20419006989708,0.0,7.0797768168979225,nan,5369.70063839744,0.0,0.6019617619681081,0.0,5.20419006989708,1.0043505936894372,0.46882561842600506,0.6019617619681081,6.105584487915039,241.63652872788487
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,6.732596704623119,0.7975174808502197,0.5870181661844254,1.0,1.408908188343048,nan,1000.0,1.0,1.0,50122,222,0,8,0.6002290721471661,0.0,2.0,0.0,135.1844711303711,0.0,135.1844711303711,0.0,6.4606517207918515,nan,0.571002408862114,0.0,5.2125839203168285,0.0,6.861433267593384,nan,5227.3154033504925,0.0,0.6002290721471661,0.0,5.2125839203168285,1.0115668852001483,0.571002408862114,0.6002290721471661,2.7036894226074217,104.54630806700985
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,6.732596704623119,0.7972499775886536,0.5879250955581665,1.0,1.491288228167428,nan,1000.0,1.0,1.0,50152,252,0,72,0.6032596333929593,0.0,8.0,0.0,136.37589348687067,0.0,136.37589348687067,0.0,7.497815186652035,nan,0.4792380068037245,0.0,5.246728014039435,0.0,8.01619995964898,nan,5363.313448939428,0.0,0.6032596333929593,0.0,5.246728014039435,1.0045266646378996,0.4792380068037245,0.6032596333929593,6.13691520690918,241.3491052022743
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,6.732596704623119,0.7970599782466888,0.5883980864286422,1.0,1.3771373975006016,nan,1000.0,1.0,1.0,50578,678,0,88,0.606670178125498,0.0,8.0,0.0,136.85515386408025,0.0,136.85515386408025,0.0,6.8143753462508725,nan,0.459680666977709,0.0,5.273132496162082,0.0,7.33424069664695,nan,5433.003420296112,0.0,0.606670178125498,0.0,5.273132496162082,1.0101784305854764,0.459680666977709,0.606670178125498,7.527033462524414,298.8151881162862
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,6.732596704623119,0.7974009785056114,0.5887338143587112,1.0,1.4448092579841614,nan,1000.0,1.0,1.0,50467,567,0,64,0.6072908794320698,0.0,6.4,0.0,137.28831481933594,0.0,137.28831481933594,0.0,6.735847119613799,nan,0.5352776989340782,0.0,5.299527478665624,0.0,7.298214530944824,nan,5296.106773663336,0.0,0.6072908794320698,0.0,5.299527478665624,1.0121157417650046,0.5352776989340782,0.6072908794320698,6.8644157409667965,264.80533868316684
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,6.779056761409363,0.7974004781246186,0.5888225895166397,1.0,1.6523828942042131,nan,1000.0,1.0,1.0,50447,547,0,136,0.6002290721471661,0.0,10.461538461538462,0.0,135.52952223557693,0.0,135.52952223557693,0.0,7.191473547593697,nan,0.5117177195273913,0.0,5.337663990354842,0.0,7.844000046069805,nan,5344.427949668432,0.0,0.6002290721471661,0.0,5.337663990354842,1.011354427503227,0.5117177195273913,0.6002290721471661,8.8094189453125,347.3878167284481
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,6.779056761409363,0.7974719822406768,0.5894125229120255,1.0,1.00734909091677,nan,1000.0,1.0,1.0,50319,419,0,24,0.6002290721471661,0.0,3.4285714285714284,0.0,135.5084010532924,0.0,135.5084010532924,0.0,6.139478610939659,nan,0.4745992592402867,0.0,5.37803973712224,0.0,6.741343975067139,nan,5486.916594330338,0.0,0.6002290721471661,0.0,5.37803973712224,0.9698044017586293,0.4745992592402867,0.6002290721471661,4.742794036865234,192.04208080156184
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.1987492823967685,0.7974619796872139,0.5898650556802749,1.0,1.205052304480757,nan,1000.0,1.0,1.0,50646,746,0,128,0.6002290721471661,0.0,9.142857142857142,0.0,135.2816390991211,0.0,135.2816390991211,0.0,6.695965857624066,nan,0.4175574194107737,0.0,5.427650376212653,0.0,7.401564427784511,nan,5427.368295890714,0.0,0.6002290721471661,0.0,5.427650376212653,0.9515117375847799,0.4175574194107737,0.6002290721471661,9.469714736938476,379.91578071234994
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.1987492823967685,0.7973199793696404,0.5901271176338195,1.0,0.8449111495699201,nan,1000.0,1.0,1.0,50592,692,0,140,0.6010331254166278,0.0,10.0,0.0,135.80830928257532,0.0,135.80830928257532,0.0,6.20279408420434,nan,0.37321323475667406,0.0,5.4646703520889846,0.0,6.902286052703857,nan,5649.66091979945,0.0,0.6010331254166278,0.0,5.4646703520889846,0.9493812034964385,0.37321323475667406,0.6010331254166278,9.506581649780273,395.47626438596154
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.1987492823967685,0.7973329791426659,0.590810304582119,1.0,1.6331314582091112,nan,1000.0,1.0,1.0,50547,647,0,122,0.6005865055072228,0.0,9.384615384615385,0.0,135.30611243614783,0.0,135.30611243614783,0.0,7.056908929477089,nan,0.5133536343391125,0.0,5.49331214548342,0.0,7.9052461844224196,nan,5586.657678853629,0.0,0.6005865055072228,0.0,5.49331214548342,0.9622378434172433,0.5133536343391125,0.6005865055072228,8.79489730834961,363.1327491254859
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.1987492823967685,0.7975754803419113,0.5911990410089493,1.0,1.6530660212039947,nan,1000.0,1.0,1.0,50391,491,0,66,0.6057109508840794,0.0,6.6,0.0,136.54574279785157,0.0,136.54574279785157,0.0,7.150678802888995,nan,0.4286004289984703,0.0,5.512994845608685,0.0,8.063868808746339,nan,5580.021960106556,0.0,0.6057109508840794,0.0,5.512994845608685,0.9710935329101678,0.4286004289984703,0.6057109508840794,6.8272871398925785,279.0010980053278
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.1987492823967685,0.7972784799337387,0.5920698884129524,1.0,1.2540457665920257,nan,1000.0,1.0,1.0,50421,521,0,62,0.6002290721471661,0.0,6.2,0.0,135.38396301269532,0.0,135.38396301269532,0.0,6.5978358843566784,nan,0.42830434143543245,0.0,5.538052715988811,0.0,7.490192651748657,nan,5658.799454226444,0.0,0.6002290721471661,0.0,5.538052715988811,0.9709548667075786,0.42830434143543245,0.6002290721471661,6.769198150634765,282.9399727113221
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.1987492823967685,0.797236479818821,0.5924349018931389,1.0,1.5137540996074677,nan,1000.0,1.0,1.0,50213,313,0,26,0.6002290721471661,0.0,4.333333333333333,0.0,135.42197926839194,0.0,135.42197926839194,0.0,6.807052945496125,nan,0.46734971056381863,0.0,5.550643491618432,0.0,7.779396454493205,nan,5910.966915353213,0.0,0.6002290721471661,0.0,5.550643491618432,0.9755743283422145,0.46734971056381863,0.6002290721471661,4.062659378051758,177.32900746059642
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.1987492823967685,0.797441979944706,0.5925714671611786,1.0,1.074023847069059,nan,1000.0,1.0,1.0,50282,382,0,30,0.6002290721471661,0.0,4.285714285714286,0.0,135.3686022077288,0.0,135.3686022077288,0.0,6.62246732536736,nan,0.3862030314547675,0.0,5.572674888573975,0.0,7.619068826947894,nan,5086.569781598671,0.0,0.6002290721471661,0.0,5.572674888573975,0.9676708442713254,0.3862030314547675,0.6002290721471661,4.737901077270508,178.02994235595352
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.1987492823967685,0.7973714807629585,0.5932303455471992,1.0,1.3069892615079879,nan,1000.0,1.0,1.0,50513,613,0,48,0.6002290721471661,0.0,4.8,0.0,135.3671112060547,0.0,135.3671112060547,0.0,6.094520330848099,nan,0.47711248621344565,0.0,5.594830688674012,0.0,7.058572816848755,nan,5417.768811862179,0.0,0.6002290721471661,0.0,5.594830688674012,0.9732985880263473,0.47711248621344565,0.6002290721471661,6.7683555603027346,270.88844059310895
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.1987492823967685,0.7973669764399528,0.5935602658987045,1.0,1.5713495356695992,nan,1000.0,1.0,1.0,50222,322,0,36,0.6018769277283127,0.0,5.142857142857143,0.0,136.00055585588728,0.0,136.00055585588728,0.0,6.337988048482929,nan,0.49209915527275633,0.0,5.609120761397835,0.0,7.389653614589146,nan,5738.656727860321,0.0,0.6018769277283127,0.0,5.609120761397835,0.9786593318277005,0.49209915527275633,0.6018769277283127,4.760019454956055,200.85298547511124
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.1987492823967685,0.7971809777617455,0.5946678867936135,1.0,1.2631987780332565,nan,1000.0,1.0,1.0,50497,597,0,74,0.6002290721471661,0.0,6.7272727272727275,0.0,135.25828829678622,0.0,135.25828829678622,0.0,6.955659255896128,nan,0.35937286439267074,0.0,5.655723445225426,0.0,8.164061372930353,nan,5662.411493240983,0.0,0.6002290721471661,0.0,5.655723445225426,0.9431653694583187,0.35937286439267074,0.6002290721471661,7.439205856323242,311.43263212825406
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.1987492823967685,0.7974724772572518,0.594533154964447,1.0,1.0756502211093903,nan,1000.0,1.0,1.0,50345,445,0,70,0.6002290721471661,0.0,7.0,0.0,135.27444763183593,0.0,135.27444763183593,0.0,5.813207871324719,nan,0.5676817893981934,0.0,5.685209720945688,0.0,6.868772172927857,nan,6042.7470252168205,0.0,0.6002290721471661,0.0,5.685209720945688,0.9327654520861854,0.5676817893981934,0.6002290721471661,6.763722381591797,302.137351260841
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.1987492823967685,0.7971304774284362,0.5956426644325257,1.0,0.980263436382467,nan,1000.0,1.0,1.0,50439,539,0,82,0.6002290721471661,0.0,7.454545454545454,0.0,135.24953668767756,0.0,135.24953668767756,0.0,6.012756253803213,nan,0.41033109616149555,0.0,5.711229053042305,0.0,7.152076547796076,nan,5690.216278912945,0.0,0.6002290721471661,0.0,5.711229053042305,0.9392440611412579,0.41033109616149555,0.6002290721471661,7.438724517822266,312.961895340212
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.443714092208675,0.7977204802632332,0.5955703318119049,1.0,1.7499519917700026,nan,1000.0,1.0,1.0,50323,423,0,54,0.6002290721471661,0.0,6.0,0.0,135.50689866807727,0.0,135.50689866807727,0.0,7.361398902675158,nan,0.5325305793020461,0.0,5.729455683746681,0.0,8.814835336473253,nan,5543.907839348034,0.0,0.6002290721471661,0.0,5.729455683746681,0.9525198547778381,0.5325305793020461,0.6002290721471661,6.097810440063476,249.4758527706615
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.443714092208675,0.7975059780478477,0.5961165592074394,1.0,2.101564145088196,nan,1000.0,1.0,1.0,50106,206,0,18,0.6002290721471661,0.0,3.6,0.0,135.4776397705078,0.0,135.4776397705078,0.0,6.910329843212286,nan,0.5548942446708679,0.0,5.747338248470011,0.0,8.330056095123291,nan,6062.909641713326,0.0,0.6002290721471661,0.0,5.747338248470011,0.9443767270976008,0.5548942446708679,0.6002290721471661,3.3869409942626953,151.57274104283314
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.5658497815157855,0.7970799794793129,0.5971898284554481,1.0,1.7637528436524528,nan,1000.0,1.0,1.0,50461,561,0,158,0.6002290721471661,0.0,11.285714285714286,0.0,135.42636108398438,0.0,135.42636108398438,0.0,6.6647061649143655,nan,0.533767397914614,0.0,5.78586414306034,0.0,8.087707792009626,nan,5712.678670224771,0.0,0.6002290721471661,0.0,5.78586414306034,0.9364417027981309,0.533767397914614,0.6002290721471661,9.479845275878906,399.887506915734
