algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_local_norm_honest,balance_local_norm_attacker,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,balance_kept_honest,balance_kept_attacker,sigma_dp_honest,sigma_dp_attacker,balance_threshold_honest,balance_threshold_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.094732892046409,0.7956893122196198,0.5813649084170659,1.0,1.3675337433815002,nan,1000.0,1.0,1.0,30299,399,0,56,4.248498741302165,0.0,0.5154023441401395,0.0,145.94591730291194,0.0,7.131438558751887,nan,5221.37591052965,0.0,145.94591730291194,0.0,5.090909090909091,0.0,0.6468663880272161,0.0,7.9857616006134124,nan,0.6468663880272161,0.0,4.248498741302165,1.1512805659981828,0.5154023441401395,0.6468663880272161,5.351350301106771,191.45045005275387
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.094732892046409,0.7959563146034877,0.5815800400575002,1.0,0.9131466339934956,nan,1000.0,1.0,1.0,30388,488,0,50,4.296900882510377,0.0,0.4629148813811215,0.0,148.02431696111506,0.0,6.575033534656871,nan,5090.327985620663,0.0,148.02431696111506,0.0,4.545454545454546,0.0,0.6560367521132229,0.0,7.313779651113072,nan,0.6560367521132229,0.0,4.296900882510377,1.1427008645422818,0.4629148813811215,0.6560367521132229,5.427558288574219,186.64535947275766
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.094732892046409,0.7961533121267954,0.5811959352095922,1.0,1.2068942308425903,nan,1000.0,1.0,1.0,30189,289,0,52,4.332853837768233,0.0,0.47776359766721727,0.0,144.8669219970703,0.0,7.317802381515503,nan,5384.607729489026,0.0,144.8669219970703,0.0,5.2,0.0,0.642759897165622,0.0,8.085917020288187,nan,0.642759897165622,0.0,4.332853837768233,1.1436484772129496,0.47776359766721727,0.642759897165622,4.828897399902344,179.48692431630084
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.094732892046409,0.7960626473029454,0.5814185871680577,1.0,1.116886221158963,nan,1000.0,1.0,1.0,30475,575,0,76,4.3838471607884815,0.0,0.5055425750234952,0.0,143.85293696476862,0.0,6.989314996279203,nan,4895.932523094224,0.0,143.85293696476862,0.0,5.846153846153846,0.0,0.6382547583285756,0.0,7.671634796569008,nan,0.6382547583285756,0.0,4.3838471607884815,1.13756897656036,0.5055425750234952,0.6382547583285756,6.233627268473307,212.1570760007497
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.094732892046409,0.7961016468207042,0.5816430886586507,1.0,1.153885435798894,nan,1000.0,1.0,1.0,30680,780,0,276,4.453715616021601,0.0,0.4564516443921172,0.0,146.83050006368885,0.0,6.96803385278453,nan,5455.35329833462,0.0,146.83050006368885,0.0,12.0,0.0,0.6502785336495999,0.0,7.597457195383262,nan,0.6502785336495999,0.0,4.453715616021601,1.133855472548631,0.4564516443921172,0.6502785336495999,11.257005004882812,418.24375287232084
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.094732892046409,0.7963559780518213,0.5814519429206848,1.0,0.9631829202175141,nan,1000.0,1.0,1.0,30129,229,0,52,4.477535398664884,0.0,0.3902332317084074,0.0,149.22757110595703,0.0,6.969405603408814,nan,5143.666559097961,0.0,149.22757110595703,0.0,5.2,0.0,0.661533570376458,0.0,7.548461661685032,nan,0.661533570376458,0.0,4.477535398664884,1.132382532997319,0.3902332317084074,0.661533570376458,4.974252370198568,171.45555196993203
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.1479210929065955,0.7962633124987284,0.5817111227909724,1.0,1.1956126608420163,nan,1000.0,1.0,1.0,30284,384,0,156,4.527080126681795,0.0,0.4898677703458816,0.0,143.51352214813232,0.0,6.714804500341415,nan,5389.532668377413,0.0,143.51352214813232,0.0,9.75,0.0,0.6353998380867479,0.0,7.224383460988704,nan,0.6353998380867479,0.0,4.527080126681795,1.134170257687416,0.4898677703458816,0.6353998380867479,7.654054514567057,287.44174231346204
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,6.249413400228126,0.7965156455834707,0.581720830599467,1.0,1.6027151122689247,nan,1000.0,1.0,1.0,30408,508,0,126,4.571130847815753,0.0,0.5608700290322304,0.0,139.08444786071777,0.0,7.324257671833038,nan,5365.063855379978,0.0,139.08444786071777,0.0,7.875,0.0,0.6160230907991648,0.0,7.827728157050872,nan,0.6160230907991648,0.0,4.571130847815753,1.140531927128991,0.5608700290322304,0.6160230907991648,7.417837219238281,286.1367389535988
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,6.249413400228126,0.7966186469793319,0.5818616652488708,1.0,1.0265460529110648,nan,1000.0,1.0,1.0,30316,416,0,54,4.608857140450801,0.0,0.49757311527024617,0.0,143.2058701948686,0.0,6.773160631006414,nan,5331.902895093034,0.0,143.2058701948686,0.0,4.909090909090909,0.0,0.6346660493809948,0.0,7.190650809438177,nan,0.6346660493809948,0.0,4.608857140450801,1.1134951315900274,0.49757311527024617,0.6346660493809948,5.250881907145183,195.5031061534113
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,6.480461563992518,0.7964003131786982,0.5823343513409297,1.0,1.0210805743148452,nan,1000.0,1.0,1.0,30556,656,0,192,4.654616548389648,0.0,0.46839023685376896,0.0,143.3627744975843,0.0,6.846204431433427,nan,4943.77313284897,0.0,143.3627744975843,0.0,10.105263157894736,0.0,0.635819841646681,0.0,7.219903460289584,nan,0.635819841646681,0.0,4.654616548389648,1.110156564459109,0.46839023685376896,0.635819841646681,9.079642384847006,313.1056317471014
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,6.899059454561685,0.7964536460240682,0.5826231322685878,1.0,0.9509940251708031,nan,1000.0,1.0,1.0,30539,639,0,276,4.704197893187928,0.0,0.4562631543725729,0.0,143.81852035522462,0.0,6.727077031135559,nan,5351.316492191845,0.0,143.81852035522462,0.0,13.8,0.0,0.6373628202462779,0.0,7.047135652988317,nan,0.6373628202462779,0.0,4.704197893187928,1.1112118409814755,0.4562631543725729,0.6373628202462779,9.587901357014974,356.75443281278973
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,6.899059454561685,0.7968343120813369,0.5822022014856338,1.0,1.24447986152437,nan,1000.0,1.0,1.0,30567,667,0,154,4.762450064390745,0.0,0.5484816862477196,0.0,138.27077399359808,0.0,6.9044264157613116,nan,5318.577467857429,0.0,138.27077399359808,0.0,8.555555555555555,0.0,0.6129177030668073,0.0,7.184863796325061,nan,0.6129177030668073,0.0,4.762450064390745,1.1015470668950438,0.5484816862477196,0.6129177030668073,8.296246439615885,319.1146480714457
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,6.899059454561685,0.796747313340505,0.5824644358952841,1.0,1.55487809330225,nan,1000.0,1.0,1.0,30139,239,0,30,4.785562375141703,0.0,0.5292294397950172,0.0,135.61371612548828,0.0,7.342225670814514,nan,5411.236456775081,0.0,135.61371612548828,0.0,3.75,0.0,0.6019132672538818,0.0,7.589678272199386,nan,0.6019132672538818,0.0,4.785562375141703,1.1001086024078004,0.5292294397950172,0.6019132672538818,3.616365763346354,144.2996388473355
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,6.899059454561685,0.7968299784262975,0.5831242140134175,1.0,1.076944261789322,nan,1000.0,1.0,1.0,30280,380,0,70,4.802999947028626,0.0,0.46833149436861277,0.0,140.78058624267578,0.0,7.09271760781606,nan,5300.659204054116,0.0,140.78058624267578,0.0,5.833333333333333,0.0,0.6234716303545595,0.0,7.28304528063332,nan,0.6234716303545595,0.0,4.802999947028626,1.1076271673848221,0.46833149436861277,0.6234716303545595,5.631223449707031,212.0263681621647
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,6.899059454561685,0.7971533143520355,0.5828443231185277,1.0,1.6592055090836115,nan,1000.0,1.0,1.0,30253,353,0,112,4.845186748673,0.0,0.635322664465223,0.0,135.46146937779017,0.0,6.884617975779942,nan,5518.619265077635,0.0,135.46146937779017,0.0,8.0,0.0,0.6002290721471661,0.0,7.022389125570987,nan,0.6002290721471661,0.0,4.845186748673,1.100864679615747,0.635322664465223,0.6002290721471661,6.321535237630209,257.5355657036229
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,6.899059454561685,0.7971969807147979,0.58315584897995,1.0,1.4430531492600074,nan,1000.0,1.0,1.0,30275,375,0,86,4.8868124496497485,0.0,0.6159791304514959,0.0,136.87230741060696,0.0,6.764227720407339,nan,5405.841842515309,0.0,136.87230741060696,0.0,6.615384615384615,0.0,0.6065856801194901,0.0,6.853745406777429,nan,0.6065856801194901,0.0,4.8868124496497485,1.0925271314563105,0.6159791304514959,0.6065856801194901,5.931133321126302,234.25314650899674
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,6.899059454561685,0.7969829801718394,0.5835322578748067,1.0,1.3070464090389364,nan,1000.0,1.0,1.0,30753,853,0,120,4.9344031689664,0.0,0.47965133803732257,0.0,137.05857220818015,0.0,7.30379831089693,nan,5202.909003507892,0.0,137.05857220818015,0.0,7.0588235294117645,0.0,0.6080944923325013,0.0,7.351284378194345,nan,0.6080944923325013,0.0,4.9344031689664,1.0857967284092094,0.47965133803732257,0.6080944923325013,7.766652425130208,294.8315101987805
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,6.899059454561685,0.7970883146921793,0.5840007269382477,1.0,1.2453187815845013,nan,1000.0,1.0,1.0,30512,612,0,160,5.000032867459376,0.0,0.5374846810268031,0.0,137.08578067355685,0.0,6.861432790756226,nan,5298.783792558627,0.0,137.08578067355685,0.0,8.88888888888889,0.0,0.6077025106647918,0.0,6.860155634889552,nan,0.6077025106647918,0.0,5.000032867459376,1.0381926970603599,0.5374846810268031,0.6077025106647918,8.225146840413412,317.9270275535177
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,6.899059454561685,0.7968549809853236,0.5845875891049703,1.0,0.9571781734625499,nan,1000.0,1.0,1.0,30560,660,0,104,5.0379952017582195,0.0,0.3480345383286476,0.0,140.45573933919272,0.0,6.879857444763184,nan,5339.675204183095,0.0,140.45573933919272,0.0,6.933333333333334,0.0,0.6228338431090032,0.0,6.832872198498632,nan,0.6228338431090032,0.0,5.0379952017582195,1.0292411334014095,0.3480345383286476,0.6228338431090032,7.022786966959635,266.98376020915475
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,6.899059454561685,0.7970339810848236,0.5843866205215454,1.0,1.3587045563118798,nan,1000.0,1.0,1.0,30067,167,0,26,5.0534921984301935,0.0,0.4900217354297638,0.0,137.20879473005022,0.0,7.383428777967181,nan,5031.941890499489,0.0,137.20879473005022,0.0,3.7142857142857144,0.0,0.6078327892663002,0.0,7.2842803432884855,nan,0.6078327892663002,0.0,5.0534921984301935,1.026396066605131,0.4900217354297638,0.6078327892663002,3.201538543701172,117.41197744498808
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,6.899059454561685,0.7971133120854695,0.5847578664620717,1.0,0.9790496677160263,nan,1000.0,1.0,1.0,30362,462,0,182,5.084437582836366,0.0,0.3718779035326507,0.0,138.5817896525065,0.0,7.021007272932264,nan,5355.945382601785,0.0,138.5817896525065,0.0,10.11111111111111,0.0,0.6140862049403738,0.0,6.880701033399699,nan,0.6140862049403738,0.0,5.084437582836366,1.0323275138033083,0.3718779035326507,0.6140862049403738,8.314907379150391,321.3567229561071
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,6.952043937290099,0.7972453135251999,0.584774622519811,1.0,1.6395591907203197,nan,1000.0,1.0,1.0,30398,498,0,136,5.114533152053342,0.0,0.5501527404412627,0.0,136.54408359527588,0.0,7.514205068349838,nan,5551.6725592172115,0.0,136.54408359527588,0.0,8.5,0.0,0.6048097497601921,0.0,7.315112537530274,nan,0.6048097497601921,0.0,5.114533152053342,1.0363450625824033,0.5501527404412627,0.6048097497601921,7.28235112508138,296.0892031582513
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,6.952043937290099,0.7971246469020844,0.5857365467151006,1.0,1.2229311019182205,nan,1000.0,1.0,1.0,30405,505,0,64,5.141949647060937,0.0,0.4060149056216081,0.0,136.6019541422526,0.0,7.477420806884766,nan,5178.970739696648,0.0,136.6019541422526,0.0,5.333333333333333,0.0,0.60448108395253,0.0,7.2309356104859575,nan,0.60448108395253,0.0,5.141949647060937,1.03740360968485,0.4060149056216081,0.60448108395253,5.464078165690104,207.15882958786588
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,6.952043937290099,0.7970596458514532,0.5860675489902496,1.0,1.2930947198317602,nan,1000.0,1.0,1.0,30918,1018,0,318,5.205350466345045,0.0,0.47767501095166576,0.0,137.22222020075873,0.0,7.202709069618812,nan,5598.440812873519,0.0,137.22222020075873,0.0,12.23076923076923,0.0,0.6083519718973983,0.0,6.918998696690986,nan,0.6083519718973983,0.0,5.205350466345045,1.0141838208494434,0.47767501095166576,0.6083519718973983,11.892592417399088,485.1982037823717
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.195865278342283,0.7970816445350647,0.5864251416921615,1.0,1.1783590459575255,nan,1000.0,1.0,1.0,30644,744,0,326,5.267887255188616,0.0,0.4339425329429408,0.0,137.4180367787679,0.0,7.3140698075294495,nan,5359.327823233303,0.0,137.4180367787679,0.0,13.583333333333334,0.0,0.6088672958549467,0.0,6.979288968529108,nan,0.6088672958549467,0.0,5.267887255188616,0.9936085568188329,0.4339425329429408,0.6088672958549467,10.993442942301431,428.7462258586643
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.195865278342283,0.7971349785725276,0.5866715862353643,1.0,1.2277685180306435,nan,1000.0,1.0,1.0,30322,422,0,102,5.299236185238159,0.0,0.3923022957252605,0.0,140.90257481166296,0.0,7.1308508941105435,nan,5259.928269908224,0.0,140.90257481166296,0.0,7.285714285714286,0.0,0.6245226891385798,0.0,6.759244214302272,nan,0.6245226891385798,0.0,5.299236185238159,0.9815347858339925,0.3923022957252605,0.6245226891385798,6.575453491210937,245.46331926238375
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.195865278342283,0.7974999805291494,0.5866351745525996,1.0,1.7395252771675587,nan,1000.0,1.0,1.0,30247,347,0,24,5.310427985797823,0.0,0.6276498772203922,0.0,135.1713161468506,0.0,6.970438122749329,nan,5602.854852634055,0.0,135.1713161468506,0.0,3.0,0.0,0.6002290721471661,0.0,6.563289519276909,nan,0.6002290721471661,0.0,5.310427985797823,0.9906213403971472,0.6276498772203922,0.6002290721471661,3.6045684305826824,149.40946273690813
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.31454105452124,0.7974496454000473,0.5874399238824844,1.0,1.4836129005998373,nan,1000.0,1.0,1.0,30261,361,0,140,5.342588357475049,0.0,0.4549501477740705,0.0,136.7035369873047,0.0,7.8953557908535,nan,5338.201718140086,0.0,136.7035369873047,0.0,8.75,0.0,0.6052792109924963,0.0,7.384785665360905,nan,0.6052792109924963,0.0,5.342588357475049,0.9899631331636816,0.4549501477740705,0.6052792109924963,7.2908553059895835,284.7040916341379
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.31454105452124,0.7971143126487732,0.5879778865973154,1.0,1.344853953520457,nan,1000.0,1.0,1.0,30662,762,0,108,5.367506305297347,0.0,0.43707671674589316,0.0,136.05973103841146,0.0,7.496418444315593,nan,5395.3987101751345,0.0,136.05973103841146,0.0,7.2,0.0,0.6026346825160781,0.0,6.965057617413438,nan,0.6026346825160781,0.0,5.367506305297347,0.9923050870527501,0.43707671674589316,0.6026346825160781,6.802986551920573,269.7699355087567
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.31454105452124,0.7974129801988602,0.5880528916915257,1.0,1.6378604332605997,nan,1000.0,1.0,1.0,30424,524,0,110,5.396064703788209,0.0,0.5545744687318802,0.0,136.75704956054688,0.0,7.388473097483317,nan,5208.577820201591,0.0,136.75704956054688,0.0,7.333333333333333,0.0,0.6052480182582148,0.0,6.81915076913807,nan,0.6052480182582148,0.0,5.396064703788209,0.990143572479367,0.5545744687318802,0.6052480182582148,6.837852478027344,260.42889101007955
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.31454105452124,0.7974003118276596,0.5884550563494364,1.0,1.477509766817093,nan,1000.0,1.0,1.0,30395,495,0,286,5.434935932601631,0.0,0.4649237787181681,0.0,135.35303219881925,0.0,7.7447402694008565,nan,5171.074188197329,0.0,135.35303219881925,0.0,13.0,0.0,0.6006619488605857,0.0,7.100470990981978,nan,0.6006619488605857,0.0,5.434935932601631,0.9963050484370717,0.4649237787181681,0.6006619488605857,9.925889027913412,379.21210713447084
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.31454105452124,0.7973883134126664,0.5890237206220627,1.0,0.7324618941003626,nan,1000.0,1.0,1.0,30286,386,0,54,5.4662425141957325,0.0,0.3133837607773868,0.0,137.26420177112925,0.0,6.825320590626109,nan,5441.574436349459,0.0,137.26420177112925,0.0,4.909090909090909,0.0,0.6086341920045949,0.0,6.2159578170075065,nan,0.6086341920045949,0.0,5.4662425141957325,0.9677752583250103,0.3133837607773868,0.6086341920045949,5.033020731608073,199.52439599948013
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.314567702507281,0.7974663132429123,0.5897453186909357,1.0,1.5629067480564118,nan,1000.0,1.0,1.0,30843,943,0,320,5.5146767252491475,0.0,0.4686347496509552,0.0,136.26686889648437,0.0,8.00273027420044,nan,5684.9599398419095,0.0,136.26686889648437,0.0,12.8,0.0,0.6037778044487766,0.0,7.2398219601609775,nan,0.6037778044487766,0.0,5.5146767252491475,0.9647931770506404,0.4686347496509552,0.6037778044487766,11.355572408040365,473.7466616534925
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.314567702507281,0.7972576449314753,0.5901794586579004,1.0,1.1108125898987056,nan,1000.0,1.0,1.0,30516,616,0,214,5.554126387308357,0.0,0.446736622788012,0.0,135.6740264892578,0.0,7.013005065917969,nan,5378.171915122941,0.0,135.6740264892578,0.0,10.7,0.0,0.6013066820836087,0.0,6.302292603235496,nan,0.6013066820836087,0.0,5.554126387308357,0.9543662628104385,0.446736622788012,0.6013066820836087,9.044935099283855,358.5447943415294
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.4157054563419615,0.7974099812904993,0.5905765918890635,1.0,1.2283601019354093,nan,1000.0,1.0,1.0,30664,764,0,222,5.58203203836419,0.0,0.3795747984023321,0.0,137.25708879743303,0.0,7.629833334968204,nan,5122.665648618741,0.0,137.25708879743303,0.0,10.571428571428571,0.0,0.6082989677067443,0.0,6.811051513874263,nan,0.6082989677067443,0.0,5.58203203836419,0.9630178879797772,0.3795747984023321,0.6082989677067443,9.607996215820313,358.58659540331195
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.540138279132346,0.7973879792292913,0.5909428850809733,1.0,1.4205976566847633,nan,1000.0,1.0,1.0,30381,481,0,160,5.604830415559486,0.0,0.4344276873504414,0.0,135.31995705997244,0.0,7.873671840218937,nan,5616.118328314473,0.0,135.31995705997244,0.0,9.411764705882353,0.0,0.6002290721471661,0.0,6.982020623610644,nan,0.6002290721471661,0.0,5.604830415559486,0.9758234027477886,0.4344276873504414,0.6002290721471661,7.668130900065104,318.2467052711535
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.540138279132346,0.7974283140897751,0.5914395997921625,1.0,1.4264126557570238,nan,1000.0,1.0,1.0,30331,431,0,80,5.622947327903576,0.0,0.4442873250406522,0.0,135.52982858511118,0.0,7.974094427548922,nan,5550.836404849224,0.0,135.52982858511118,0.0,6.153846153846154,0.0,0.6007846796684503,0.0,7.024087203824882,nan,0.6007846796684503,0.0,5.622947327903576,0.9808042385462998,0.4442873250406522,0.6007846796684503,5.872959238688151,240.53624421013305
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.540138279132346,0.7974703115224838,0.5919665855169296,1.0,1.847839016881254,nan,1000.0,1.0,1.0,30164,264,0,44,5.635538103533199,0.0,0.48761424029039013,0.0,135.37514411078558,0.0,8.516902870602078,nan,5541.704734761774,0.0,135.37514411078558,0.0,4.888888888888889,0.0,0.6002290721471661,0.0,7.452378743128743,nan,0.6002290721471661,0.0,5.635538103533199,0.9878087850979363,0.48761424029039013,0.6002290721471661,4.061254323323568,166.2511420428532
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.540138279132346,0.7976189782222112,0.592408039967219,1.0,0.814078484972318,nan,1000.0,1.0,1.0,30205,305,0,40,5.654009378515411,0.0,0.36000752655996215,0.0,135.3251020643446,0.0,7.6185497177971735,nan,5389.4148113088095,0.0,135.3251020643446,0.0,4.444444444444445,0.0,0.6002290721471661,0.0,6.622016117553516,nan,0.6002290721471661,0.0,5.654009378515411,0.9820904765769333,0.36000752655996215,0.6002290721471661,4.059753061930339,161.6824443392643
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.540138279132346,0.7973786455392837,0.5929764791329701,1.0,1.1654051065444946,nan,1000.0,1.0,1.0,30524,624,0,96,5.6740823224638435,0.0,0.4177095393339793,0.0,136.19517211914064,0.0,7.030167738596599,nan,5302.375829607843,0.0,136.19517211914064,0.0,6.4,0.0,0.6035581245436513,0.0,6.069994788447534,nan,0.6035581245436513,0.0,5.6740823224638435,0.9833999430667297,0.4177095393339793,0.6035581245436513,6.809758605957032,265.11879148039213
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.540138279132346,0.7973713135719299,0.5931741025050481,1.0,1.6954241842031479,nan,1000.0,1.0,1.0,30150,250,0,40,5.684732894217498,0.0,0.5696416236460209,0.0,135.30488395690918,0.0,7.752388656139374,nan,5894.846523783412,0.0,135.30488395690918,0.0,5.0,0.0,0.6002290721471661,0.0,6.6491001084003845,nan,0.6002290721471661,0.0,5.684732894217498,0.987448635097837,0.5696416236460209,0.6002290721471661,3.6081302388509116,157.19590730089098
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.540138279132346,0.7972519793113073,0.5942683577537536,1.0,1.3791488893330097,nan,1000.0,1.0,1.0,30356,456,0,134,5.718586040499611,0.0,0.3906000033020973,0.0,135.4249963760376,0.0,8.481675893068314,nan,5326.155804263538,0.0,135.4249963760376,0.0,8.375,0.0,0.6002290721471661,0.0,7.22626211835497,nan,0.6002290721471661,0.0,5.718586040499611,0.9710240171972002,0.3906000033020973,0.6002290721471661,7.222666473388672,284.06164289405535
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.540138279132346,0.7975546477238337,0.5940270008643468,1.0,0.9440442770719528,nan,1000.0,1.0,1.0,30273,373,0,78,5.743600539578467,0.0,0.4719932886461417,0.0,135.43261082967123,0.0,6.951638142267863,nan,5418.035518251279,0.0,135.43261082967123,0.0,6.5,0.0,0.6002290721471661,0.0,5.883339343603112,nan,0.6002290721471661,0.0,5.743600539578467,0.9602745878215216,0.4719932886461417,0.6002290721471661,5.417304433186849,216.72142073005116
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.540138279132346,0.7972966468334198,0.5952397169669469,1.0,1.257904012997945,nan,1000.0,1.0,1.0,30533,633,0,160,5.7684926465800705,0.0,0.5004411795073085,0.0,135.40364922417535,0.0,7.459322108162774,nan,5768.287652125071,0.0,135.40364922417535,0.0,8.88888888888889,0.0,0.600229072147166,0.0,6.271057832680667,nan,0.600229072147166,0.0,5.7684926465800705,0.9702456710517342,0.5004411795073085,0.600229072147166,8.124218953450521,346.0972591275043
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.540138279132346,0.7975209808349609,0.5954393247763315,1.0,1.3867563422430644,nan,1000.0,1.0,1.0,30290,390,0,62,5.787499788284101,0.0,0.4327074299481782,0.0,135.35839150168678,0.0,8.209400740536777,nan,5599.249162206289,0.0,135.35839150168678,0.0,5.636363636363637,0.0,0.6002290721471661,0.0,6.8557915487036984,nan,0.6002290721471661,0.0,5.787499788284101,0.9710994857667665,0.4327074299481782,0.6002290721471661,4.963141021728515,205.30580261423063
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.540138279132346,0.7975246463219324,0.5958874615033468,1.0,1.3040408112786033,nan,1000.0,1.0,1.0,30355,455,0,52,5.805230378625723,0.0,0.39600304480303417,0.0,135.58178433504972,0.0,8.05727750604803,nan,5084.309374241306,0.0,135.58178433504972,0.0,4.7272727272727275,0.0,0.6002290721471661,0.0,6.684042048370224,nan,0.6002290721471661,0.0,5.805230378625723,0.9703506635432048,0.39600304480303417,0.6002290721471661,4.971332092285156,186.42467705551454
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.617809638758329,0.7974046470721563,0.5966270744800568,1.0,1.2961122533854317,nan,1000.0,1.0,1.0,30139,239,0,206,5.838057483321012,0.0,0.41352564359412475,0.0,136.14637128044578,0.0,7.678964194129495,nan,5805.13562470611,0.0,136.14637128044578,0.0,12.117647058823529,0.0,0.6036191564248395,0.0,6.327879458668581,nan,0.6036191564248395,0.0,5.838057483321012,0.9551925777846266,0.41352564359412475,0.6036191564248395,7.71496103922526,328.9576854000129
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.617809638758329,0.7973489793141683,0.5973363467057546,1.0,1.7543325038517223,nan,1000.0,1.0,1.0,30550,650,0,136,5.866534500358856,0.0,0.47876427804722504,0.0,135.3892561968635,0.0,8.304710528429817,nan,5750.921426449984,0.0,135.3892561968635,0.0,8.0,0.0,0.6002290721471661,0.0,6.7980563102068565,nan,0.6002290721471661,0.0,5.866534500358856,0.9510975196550476,0.47876427804722504,0.6002290721471661,7.672057851155599,325.88554749883247
