algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_threshold_honest,balance_threshold_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,balance_kept_honest,balance_kept_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,87,6.900154084979923,0.8854564785957336,0.38290504202246667,1.0,1.33059424161911,nan,1000.0,1.0,1.0,50166,266,0,24,139.4313507080078,0.0,6.7811384201049805,nan,7.543041708749716,nan,4.869850100235789,0.0,0.6191778319720037,0.0,139.4313507080078,0.0,0.6191778319720037,0.0,7849.808045413288,0.0,0.6896893183390299,0.0,4.0,0.0,4.869850100235789,1.189894845630414,0.6896893183390299,0.6191778319720037,4.182940521240234,235.49424136239867
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,88,6.900154084979923,0.8854634773731231,0.38293691188097,1.0,1.8172794818878173,nan,1000.0,1.0,1.0,50104,204,0,16,135.41465759277344,0.0,7.557363700866699,nan,8.350623943016453,nan,4.885588785106625,0.0,0.6002290721471661,0.0,135.41465759277344,0.0,0.6002290721471661,0.0,7398.601000930359,0.0,0.7684303879737854,0.0,3.2,0.0,4.885588785106625,1.192317780912977,0.7684303879737854,0.6002290721471661,3.385366439819336,184.96502502325896
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,89,6.900154084979923,0.8855094799399376,0.3831153292953968,1.0,1.8089005086157057,nan,1000.0,1.0,1.0,50356,456,0,58,135.47615220811633,0.0,7.78701745139228,nan,8.547211575582665,nan,4.932334368884758,0.0,0.6002290721471661,0.0,135.47615220811633,0.0,0.6002290721471661,0.0,7028.518368170755,0.0,0.7107289632161459,0.0,6.444444444444445,0.0,4.932334368884758,1.1788377766931974,0.7107289632161459,0.6002290721471661,6.096426849365234,316.28332656768396
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,90,6.900154084979923,0.8854989793896675,0.3833037170767784,1.0,1.718494257756642,nan,1000.0,1.0,1.0,50437,537,0,166,135.44169725690568,0.0,7.136175666536603,nan,7.780787279553992,nan,4.999216462022829,0.0,0.6002290721471661,0.0,135.44169725690568,0.0,0.6002290721471661,0.0,7634.060625610114,0.0,0.7598084849970681,0.0,11.857142857142858,0.0,4.999216462022829,1.157300278464343,0.7598084849970681,0.6002290721471661,9.480918807983398,534.384243792708
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,91,6.900154084979923,0.8854349771142006,0.3834386044740677,1.0,1.5396097898483276,nan,1000.0,1.0,1.0,50217,317,0,32,135.6962672642299,0.0,6.955425603049142,nan,7.533320126990352,nan,5.0340270888574485,0.0,0.6002290721471661,0.0,135.6962672642299,0.0,0.6002290721471661,0.0,7766.052730158326,0.0,0.7026482054165432,0.0,4.571428571428571,0.0,5.0340270888574485,1.1473523491751343,0.7026482054165432,0.6002290721471661,4.749369354248047,271.81184555554137
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,92,7.300194468373703,0.8853724777698517,0.3836372050642967,1.0,1.9369017535989934,nan,1000.0,1.0,1.0,50559,659,0,76,135.40861372514203,0.0,7.2516750422391025,nan,7.801996504433302,nan,5.076497352061944,0.0,0.6002290721471661,0.0,135.40861372514203,0.0,0.6002290721471661,0.0,7730.059179684401,0.0,0.7689352469010786,0.0,6.909090909090909,0.0,5.076497352061944,1.1445797062551386,0.7689352469010786,0.6002290721471661,7.447473754882813,425.15325488264205
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,93,7.300194468373703,0.8853774791955948,0.3839183573424816,1.0,2.002250844782049,nan,1000.0,1.0,1.0,50319,419,0,96,135.52425453879616,0.0,7.839499300176447,nan,8.378387566178278,nan,5.113481072334702,0.0,0.6002290721471661,0.0,135.52425453879616,0.0,0.6002290721471661,0.0,7539.666004798328,0.0,0.7294605699452487,0.0,8.727272727272727,0.0,5.113481072334702,1.1462643138519117,0.7294605699452487,0.6002290721471661,7.4538339996337895,414.681630263908
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,94,7.300194468373703,0.885409477353096,0.38404958993196486,1.0,1.5642479095194075,nan,1000.0,1.0,1.0,50357,457,0,50,135.46387227376303,0.0,7.124178356594509,nan,7.563304881906579,nan,5.161333964839803,0.0,0.6002290721471661,0.0,135.46387227376303,0.0,0.6002290721471661,0.0,7782.612532341054,0.0,0.7711188793182373,0.0,5.555555555555555,0.0,5.161333964839803,1.093286944291498,0.7711188793182373,0.6002290721471661,6.095874252319336,350.2175639553475
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,95,7.300194468373703,0.8854334762692452,0.38413265720009804,1.0,1.4868749569762836,nan,1000.0,1.0,1.0,50402,502,0,88,135.34620805220172,0.0,7.26889012076638,nan,7.665661383762944,nan,5.205016861879818,0.0,0.6002290721471661,0.0,135.34620805220172,0.0,0.6002290721471661,0.0,7578.913276950788,0.0,0.7094581100073728,0.0,8.0,0.0,5.205016861879818,1.0810201063123162,0.7094581100073728,0.6002290721471661,7.444041442871094,416.8402302322934
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,96,7.300194468373703,0.8853724753856659,0.38434619307518003,1.0,1.4853510516030448,nan,1000.0,1.0,1.0,50264,364,0,34,135.49385288783483,0.0,7.0387998308454245,nan,7.373689495841206,nan,5.23875976123227,0.0,0.6002290721471661,0.0,135.49385288783483,0.0,0.6002290721471661,0.0,7864.857554333501,0.0,0.7568869079862323,0.0,4.857142857142857,0.0,5.23875976123227,1.063491693921555,0.7568869079862323,0.6002290721471661,4.742284851074219,275.27001440167254
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,97,7.300194468373703,0.8853844785690308,0.3845486798882484,1.0,1.782197933930617,nan,1000.0,1.0,1.0,50630,730,0,110,135.37993680513821,0.0,7.268617960122915,nan,7.563847724090315,nan,5.27473935162273,0.0,0.6002290721471661,0.0,135.37993680513821,0.0,0.6002290721471661,0.0,8032.817833409244,0.0,0.7701169206545904,0.0,8.461538461538462,0.0,5.27473935162273,1.0666615064381184,0.7701169206545904,0.6002290721471661,8.799695892333984,522.1331591716007
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,98,7.300194468373703,0.8854179754853249,0.38470967933535577,1.0,1.5582936882972718,nan,1000.0,1.0,1.0,50077,177,0,18,135.3546356201172,0.0,7.457284069061279,nan,7.708614445556021,nan,5.29318068125947,0.0,0.6002290721471661,0.0,135.3546356201172,0.0,0.6002290721471661,0.0,7737.4180621751075,0.0,0.7037275791168213,0.0,3.6,0.0,5.29318068125947,1.0618303985393134,0.7037275791168213,0.6002290721471661,3.3838658905029297,193.4354515543777
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,99,7.300194468373703,0.8853854787349701,0.3849737250804901,1.0,1.772691085934639,nan,1000.0,1.0,1.0,50356,456,0,32,135.47897911071777,0.0,7.3285505175590515,nan,7.525206586819959,nan,5.309968382098965,0.0,0.6002290721471661,0.0,135.47897911071777,0.0,0.6002290721471661,0.0,8187.940565612286,0.0,0.7915196120738983,0.0,4.0,0.0,5.309968382098965,1.0676786428266631,0.7915196120738983,0.6002290721471661,5.419159164428711,327.5176226244914
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,100,7.300194468373703,0.8854079750180245,0.3851311305165291,1.0,1.9671712219715118,nan,1000.0,1.0,1.0,50173,273,0,52,135.49761199951172,0.0,7.286689817905426,nan,7.4325070060072544,nan,5.3414537419896195,0.0,0.6002290721471661,0.0,135.49761199951172,0.0,0.6002290721471661,0.0,8293.564605159616,0.0,0.7699508592486382,0.0,6.5,0.0,5.3414537419896195,1.0548613134250753,0.7699508592486382,0.6002290721471661,5.4199044799804685,331.74258420638466
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,101,7.424627291164088,0.8854179784655571,0.3853267861902714,1.0,1.7717893918355305,nan,1000.0,1.0,1.0,50275,375,0,58,135.0960693359375,0.0,7.25514374838935,nan,7.351158209978045,nan,5.366044436040297,0.0,0.6002290721471661,0.0,135.0960693359375,0.0,0.6002290721471661,0.0,8331.076686429617,0.0,0.7664505309528775,0.0,6.444444444444445,0.0,5.366044436040297,1.0551027040870744,0.7664505309528775,0.6002290721471661,6.079323120117188,374.89845088933276
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,102,7.424627291164088,0.8853109776973724,0.38561437591910364,1.0,1.6663330793380737,nan,1000.0,1.0,1.0,50354,454,0,70,135.56780548095702,0.0,7.89326434135437,nan,7.944582856153803,nan,5.388702339870658,0.0,0.6002290721471661,0.0,135.56780548095702,0.0,0.6002290721471661,0.0,7947.955905152155,0.0,0.7207666337490082,0.0,7.0,0.0,5.388702339870658,1.063192911406258,0.7207666337490082,0.6002290721471661,6.778390274047852,397.39779525760764
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,103,7.424627291164088,0.8852309769392014,0.38594056308269503,1.0,1.6289127642909687,nan,1000.0,1.0,1.0,50599,699,0,90,135.64243952433267,0.0,7.40331757068634,nan,7.4019395508533705,nan,5.446193062322181,0.0,0.6002290721471661,0.0,135.64243952433267,0.0,0.6002290721471661,0.0,8403.585456394212,0.0,0.7699940502643585,0.0,7.5,0.0,5.446193062322181,0.9896221632250104,0.7699940502643585,0.6002290721471661,8.138546371459961,504.2151273836527
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,104,7.424627291164088,0.8853249776363373,0.3860603240132332,1.0,1.5840353767077129,nan,1000.0,1.0,1.0,50491,591,0,48,135.37223307291666,0.0,7.12527142630683,nan,7.076610151657654,nan,5.476507134338797,0.0,0.6002290721471661,0.0,135.37223307291666,0.0,0.6002290721471661,0.0,8445.861115008816,0.0,0.7220056851704916,0.0,5.333333333333333,0.0,5.476507134338797,0.9829377811537505,0.7220056851704916,0.6002290721471661,6.09175048828125,380.0637501753967
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,105,7.424627291164088,0.8852209785580635,0.38645448386669157,1.0,2.1474603712558746,nan,1000.0,1.0,1.0,50079,179,0,10,135.43698501586914,0.0,8.357177257537842,nan,8.244952833312352,nan,5.484486055195866,0.0,0.6002290721471661,0.0,135.43698501586914,0.0,0.6002290721471661,0.0,8531.226856980456,0.0,0.7595343887805939,0.0,2.5,0.0,5.484486055195866,0.9897684336841309,0.7595343887805939,0.6002290721471661,2.7087397003173828,170.62453713960912
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,106,7.512102489526928,0.8851479774713517,0.3869870741665363,1.0,2.0848947862784066,nan,1000.0,1.0,1.0,50440,540,0,100,135.43606313069662,0.0,7.9309459527333575,nan,7.772455702074594,nan,5.508191307964125,0.0,0.6002290721471661,0.0,135.43606313069662,0.0,0.6002290721471661,0.0,8475.151487278212,0.0,0.7632748087247213,0.0,8.333333333333334,0.0,5.508191307964125,1.003117055593277,0.7632748087247213,0.6002290721471661,8.126163787841797,508.50908923669255
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,7.512102489526928,0.8850614774227142,0.38737812012434003,1.0,2.144891841845079,nan,1000.0,1.0,1.0,50346,446,0,98,135.5113095370206,0.0,8.515303178267045,nan,8.289686064409203,nan,5.53134700642216,0.0,0.6002290721471661,0.0,135.5113095370206,0.0,0.6002290721471661,0.0,8238.42377722646,0.0,0.7353322831067172,0.0,8.909090909090908,0.0,5.53134700642216,1.016621955354381,0.7353322831067172,0.6002290721471661,7.453122024536133,453.1133077474553
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,7.512102489526928,0.8849169766902923,0.3878017796576023,1.0,2.2142804520470754,nan,1000.0,1.0,1.0,50431,531,0,18,135.3572235107422,0.0,7.908792631966727,nan,7.648087723748526,nan,5.546036244656718,0.0,0.6002290721471661,0.0,135.3572235107422,0.0,0.6002290721471661,0.0,8145.154257723524,0.0,0.7539101668766567,0.0,2.5714285714285716,0.0,5.546036244656718,1.0235270707540278,0.7539101668766567,0.6002290721471661,4.737502822875976,285.08039902032334
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,7.512102489526928,0.8849249762296677,0.38815902709960937,1.0,1.9205588062604269,nan,1000.0,1.0,1.0,50568,668,0,170,135.74876810709637,0.0,7.671367041269938,nan,7.369196513055043,nan,5.586995004772495,0.0,0.6002290721471663,0.0,135.74876810709637,0.0,0.6002290721471663,0.0,9062.378369509579,0.0,0.7559496641159058,0.0,11.333333333333334,0.0,5.586995004772495,1.0199689876346112,0.7559496641159058,0.6002290721471663,10.181157608032226,679.6783777132183
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,7.512102489526928,0.8848564791679382,0.38852902233600617,1.0,2.0100005131501417,nan,1000.0,1.0,1.0,50644,744,0,104,135.4096233661358,0.0,7.840603718390832,nan,7.481722280260464,nan,5.625888987319841,0.0,0.6002290721471661,0.0,135.4096233661358,0.0,0.6002290721471661,0.0,9107.807234237782,0.0,0.7430504101973313,0.0,8.0,0.0,5.625888987319841,1.014471172715832,0.7430504101973313,0.6002290721471661,8.801625518798827,592.0074702254556
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,7.512102489526928,0.8849234771728516,0.3887693677842617,1.0,2.0368115968174405,nan,1000.0,1.0,1.0,50332,432,0,56,135.28934393988715,0.0,7.620753447214763,nan,7.223616706002596,nan,5.655486805866904,0.0,0.6002290721471661,0.0,135.28934393988715,0.0,0.6002290721471661,0.0,9230.772885365357,0.0,0.7332625852690803,0.0,6.222222222222222,0.0,5.655486805866904,0.9984282926185586,0.7332625852690803,0.6002290721471661,6.088020477294922,415.38477984144106
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,7.512102489526928,0.8848759788274765,0.3889551165699959,1.0,1.8373233377933502,nan,1000.0,1.0,1.0,50122,222,0,8,135.1844711303711,0.0,7.135823965072632,nan,6.719015048496467,nan,5.663880656286652,0.0,0.6002290721471661,0.0,135.1844711303711,0.0,0.6002290721471661,0.0,8994.998985236603,0.0,0.7891725599765778,0.0,2.0,0.0,5.663880656286652,1.002241587882197,0.7891725599765778,0.6002290721471661,2.7036894226074217,179.89997970473203
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,7.512102489526928,0.8848129770159722,0.389469732940197,1.0,2.312794287999471,nan,1000.0,1.0,1.0,50152,252,0,72,135.6894276936849,0.0,8.765094863043892,nan,8.198281194005293,nan,5.690675688038175,0.0,0.6002290721471661,0.0,135.6894276936849,0.0,0.6002290721471661,0.0,8697.109794251317,0.0,0.7545927299393548,0.0,8.0,0.0,5.690675688038175,1.0004664003322885,0.7545927299393548,0.6002290721471661,6.106024246215821,391.36994074130934
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,7.512102489526928,0.8847539779543877,0.38992958158254626,1.0,2.0287410671060737,nan,1000.0,1.0,1.0,50578,678,0,88,135.39498901367188,0.0,7.942945610393178,nan,7.379934063088513,nan,5.714471313048391,0.0,0.6002290721471661,0.0,135.39498901367188,0.0,0.6002290721471661,0.0,9245.582786318591,0.0,0.7392261624336243,0.0,8.0,0.0,5.714471313048391,1.0055107071043363,0.7392261624336243,0.6002290721471661,7.4467243957519536,508.50705324752255
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,7.512102489526928,0.8846304771304131,0.39044717356562614,1.0,2.0966776967048646,nan,1000.0,1.0,1.0,50467,567,0,64,135.69709014892578,0.0,7.920022583007812,nan,7.309741454821689,nan,5.735455939097761,0.0,0.6002290721471661,0.0,135.69709014892578,0.0,0.6002290721471661,0.0,9162.510765738582,0.0,0.7882097423076629,0.0,6.4,0.0,5.735455939097761,1.0159970569704102,0.7882097423076629,0.6002290721471661,6.784854507446289,458.1255382869291
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,7.512102489526928,0.8845109766721726,0.3911632660031319,1.0,2.4161680661714993,nan,1000.0,1.0,1.0,50447,547,0,136,135.52952223557693,0.0,8.74727252813486,nan,8.01960461884412,nan,5.769656604744093,0.0,0.6002290721471661,0.0,135.52952223557693,0.0,0.6002290721471661,0.0,9246.170654554317,0.0,0.7500443229308495,0.0,10.461538461538462,0.0,5.769656604744093,1.0140990848353073,0.7500443229308495,0.6002290721471661,8.8094189453125,601.0010925460307
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,7.512102489526928,0.8845759791135788,0.39127214416861533,1.0,1.6642773747444153,nan,1000.0,1.0,1.0,50319,419,0,24,135.5084010532924,0.0,7.165905816214425,nan,6.526135685906519,nan,5.8084941787951125,0.0,0.6002290721471661,0.0,135.5084010532924,0.0,0.6002290721471661,0.0,9814.337583415696,0.0,0.7609220317431858,0.0,3.4285714285714284,0.0,5.8084941787951125,0.9633345699633887,0.7609220317431858,0.6002290721471661,4.742794036865234,343.50181541954936
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.512102489526928,0.88444797873497,0.3919429710507393,1.0,2.1184907470430647,nan,1000.0,1.0,1.0,50646,746,0,128,135.2816390991211,0.0,8.241604362215314,nan,7.455923941468389,nan,5.8563203868368126,0.0,0.6002290721471661,0.0,135.2816390991211,0.0,0.6002290721471661,0.0,9093.996388120811,0.0,0.7190682675157275,0.0,9.142857142857142,0.0,5.8563203868368126,0.9374585547171329,0.7190682675157275,0.6002290721471661,9.469714736938476,636.5797471684567
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.512102489526928,0.8844674775004386,0.39213645964860916,1.0,1.657333301646369,nan,1000.0,1.0,1.0,50592,692,0,140,135.6261727469308,0.0,7.228419951030186,nan,6.495876897601302,nan,5.893333291190543,0.0,0.6002290721471661,0.0,135.6261727469308,0.0,0.6002290721471661,0.0,9793.452951621575,0.0,0.7293039900915963,0.0,10.0,0.0,5.893333291190543,0.9252960073652143,0.7293039900915963,0.6002290721471661,9.493832092285157,685.5417066135103
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.512102489526928,0.8842834755778313,0.39286829724907874,1.0,2.441665236766522,nan,1000.0,1.0,1.0,50547,647,0,122,135.22503896859976,0.0,8.974987726945143,nan,8.011853085237465,nan,5.918033901284361,0.0,0.6002290721471661,0.0,135.22503896859976,0.0,0.6002290721471661,0.0,8874.062819571709,0.0,0.7273654295847967,0.0,9.384615384615385,0.0,5.918033901284361,0.9370421709327333,0.7273654295847967,0.6002290721471661,8.789627532958985,576.8140832721609
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.512102489526928,0.8842039772868157,0.39350012511014937,1.0,2.645382297039032,nan,1000.0,1.0,1.0,50391,491,0,66,135.30926361083985,0.0,9.222797346115112,nan,8.178364882954876,nan,5.938463328185894,0.0,0.6002290721471661,0.0,135.30926361083985,0.0,0.6002290721471661,0.0,8984.387809393096,0.0,0.769772419333458,0.0,6.6,0.0,5.938463328185894,0.9471502198192651,0.769772419333458,0.6002290721471661,6.7654631805419925,449.2193904696549
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.512102489526928,0.8841654789447785,0.3939215801656246,1.0,2.20584522485733,nan,1000.0,1.0,1.0,50421,521,0,62,135.38396301269532,0.0,8.206481838226319,nan,7.228788747366904,nan,5.959447954235264,0.0,0.6002290721471661,0.0,135.38396301269532,0.0,0.6002290721471661,0.0,9504.23599627722,0.0,0.7399102449417114,0.0,6.2,0.0,5.959447954235264,0.9469545642228495,0.7399102449417114,0.6002290721471661,6.769198150634765,475.2117998138611
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.512102489526928,0.8841994765400887,0.39426198676228524,1.0,2.4093485673268638,nan,1000.0,1.0,1.0,50213,313,0,26,135.42197926839194,0.0,8.635209321975708,nan,7.555898120628643,nan,5.972038729864886,0.0,0.6002290721471661,0.0,135.42197926839194,0.0,0.6002290721471661,0.0,9123.509170616393,0.0,0.7005046407381693,0.0,4.333333333333333,0.0,5.972038729864886,0.9498145429800304,0.7005046407381693,0.6002290721471661,4.062659378051758,273.7052751184918
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.512102489526928,0.8841179820895195,0.39450903356075284,1.0,1.8945405781269073,nan,1000.0,1.0,1.0,50282,382,0,30,135.3686022077288,0.0,8.34215920312064,nan,7.250974889514132,nan,5.988107007079682,0.0,0.6002290721471661,0.0,135.3686022077288,0.0,0.6002290721471661,0.0,9425.325720037077,0.0,0.6977718983377729,0.0,4.285714285714286,0.0,5.988107007079682,0.9510973450364413,0.6977718983377729,0.6002290721471661,4.737901077270508,329.8864002012977
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.512102489526928,0.8841404768824578,0.3948334465920925,1.0,1.9937282085418702,nan,1000.0,1.0,1.0,50513,613,0,48,135.3671112060547,0.0,7.510743284225464,nan,6.484933829148841,nan,6.009091633129052,0.0,0.6002290721471661,0.0,135.3671112060547,0.0,0.6002290721471661,0.0,9720.363790206842,0.0,0.7404843628406524,0.0,4.8,0.0,6.009091633129052,0.9548525111752485,0.7404843628406524,0.6002290721471661,6.7683555603027346,486.01818951034215
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.538538511648829,0.8841099774837494,0.3952487273514271,1.0,2.1334238733564104,nan,1000.0,1.0,1.0,50222,322,0,36,135.62824358258928,0.0,8.171245506831578,nan,7.008346948938523,nan,6.022304572872628,0.0,0.6002290721471661,0.0,135.62824358258928,0.0,0.6002290721471661,0.0,10155.2989040786,0.0,0.7447461656161717,0.0,5.142857142857143,0.0,6.022304572872628,0.955511074568058,0.7447461656161717,0.6002290721471661,4.746988525390625,355.4354616427509
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.636535312317314,0.8839909774065018,0.3958830747008324,1.0,2.409260771491311,nan,1000.0,1.0,1.0,50497,597,0,74,135.25828829678622,0.0,9.114022515036844,nan,7.7650120656071815,nan,6.055319000449645,0.0,0.6002290721471661,0.0,135.25828829678622,0.0,0.6002290721471661,0.0,9973.12791853036,0.0,0.7255829085003246,0.0,6.7272727272727275,0.0,6.055319000449645,0.9283151765542544,0.7255829085003246,0.6002290721471661,7.439205856323242,548.5220355191698
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.636535312317314,0.8839939785003662,0.3961086389422417,1.0,1.5480553448200225,nan,1000.0,1.0,1.0,50345,445,0,70,135.27444763183593,0.0,7.159984302520752,nan,6.059667733634152,nan,6.076303626499015,0.0,0.6002290721471661,0.0,135.27444763183593,0.0,0.6002290721471661,0.0,10705.810653711547,0.0,0.7776786386966705,0.0,7.0,0.0,6.076303626499015,0.9262836931621008,0.7776786386966705,0.6002290721471661,6.763722381591797,535.2905326855773
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.636535312317314,0.8840549790859222,0.3964288829267025,1.0,1.8471271449869329,nan,1000.0,1.0,1.0,50439,539,0,82,135.24953668767756,0.0,7.602640758861195,nan,6.39154593253736,nan,6.098759354877018,0.0,0.6002290721471661,0.0,135.24953668767756,0.0,0.6002290721471661,0.0,10652.3517430308,0.0,0.7709297754547813,0.0,7.454545454545454,0.0,6.098759354877018,0.9319974027060423,0.7709297754547813,0.6002290721471661,7.438724517822266,585.879345866694
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.662971334439215,0.8838769748806954,0.39723306223750116,1.0,2.4152187638812594,nan,1000.0,1.0,1.0,50323,423,0,54,135.50689866807727,0.0,9.898084587521023,nan,8.266036317170204,nan,6.113781927028408,0.0,0.6002290721471661,0.0,135.50689866807727,0.0,0.6002290721471661,0.0,9698.685124015763,0.0,0.7390033933851454,0.0,6.0,0.0,6.113781927028408,0.9380335117135424,0.7390033933851454,0.6002290721471661,6.097810440063476,436.4408305807093
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.760968135107698,0.8838139781355858,0.39754240691661835,1.0,2.7452013969421385,nan,1000.0,1.0,1.0,50106,206,0,18,135.4776397705078,0.0,10.003644657135009,nan,8.298681716628709,nan,6.1213216430711235,0.0,0.6002290721471661,0.0,135.4776397705078,0.0,0.6002290721471661,0.0,9116.844053487896,0.0,0.7301803827285767,0.0,3.6,0.0,6.1213216430711235,0.940019636857765,0.7301803827285767,0.6002290721471661,3.3869409942626953,227.9211013371974
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.885400957898083,0.8836954763531685,0.39840881392359734,1.0,2.40086476291929,nan,1000.0,1.0,1.0,50461,561,0,158,135.42636108398438,0.0,9.074899911880493,nan,7.478205561338953,nan,6.153264477420435,0.0,0.6002290721471661,0.0,135.42636108398438,0.0,0.6002290721471661,0.0,10105.944430006599,0.0,0.7182792510305133,0.0,11.285714285714286,0.0,6.153264477420435,0.9355970056988983,0.7182792510305133,0.6002290721471661,9.479845275878906,707.416110100462
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.885400957898083,0.8835154783725738,0.39934145778417585,1.0,2.619039394638755,nan,1000.0,1.0,1.0,50411,511,0,84,135.33875066583806,0.0,9.559914285486395,nan,7.825538940943073,nan,6.174229070595016,0.0,0.6002290721471661,0.0,135.33875066583806,0.0,0.6002290721471661,0.0,9647.737575970918,0.0,0.7668743079358881,0.0,7.636363636363637,0.0,6.174229070595016,0.9444846782486823,0.7668743079358881,0.6002290721471661,7.443631286621094,530.6255666784004
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.885400957898083,0.8835319757461548,0.3996178863942623,1.0,2.26308630572425,nan,1000.0,1.0,1.0,50376,476,0,52,135.25012037489148,0.0,8.650123066372341,nan,7.033755183618622,nan,6.202260557376069,0.0,0.6002290721471661,0.0,135.25012037489148,0.0,0.6002290721471661,0.0,10229.779065098279,0.0,0.7201687163776822,0.0,5.777777777777778,0.0,6.202260557376069,0.9163182218928181,0.7201687163776822,0.6002290721471661,6.0862554168701175,460.34005792942247
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.885400957898083,0.8833639800548554,0.4003181752562523,1.0,2.4281892993233423,nan,1000.0,1.0,1.0,50298,398,0,94,135.41211492365056,0.0,9.071259845386852,nan,7.327186955660198,nan,6.223160612307152,0.0,0.6002290721471661,0.0,135.41211492365056,0.0,0.6002290721471661,0.0,9690.763057847525,0.0,0.7381027449261058,0.0,8.545454545454545,0.0,6.223160612307152,0.9260477348881945,0.7381027449261058,0.6002290721471661,7.447666320800781,532.991968181614
