algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.8870879753430685,0.378134143948555,1.0,0.0168349858901153,nan,,1.0,1.0,30539,639,0,276,6.782073205685191,nan,6.474052882194519,nan,13.8,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.887092311779658,0.3781709078947703,1.0,0.01671426823052267,nan,,1.0,1.0,30567,667,0,154,6.726361120653984,nan,6.463819874657525,nan,8.555555555555555,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.8871723121404648,0.3782746029893557,1.0,0.01660249031148851,nan,,1.0,1.0,30139,239,0,30,6.682807507116273,nan,6.464922368526459,nan,3.75,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.8871809780597687,0.37839584439992907,1.0,0.01639623787874977,nan,,1.0,1.0,30280,380,0,70,6.656541731726569,nan,6.4825864632924395,nan,5.833333333333333,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.8871463112036387,0.3784676694869995,1.0,0.01625334648415446,nan,,1.0,1.0,30253,353,0,112,6.62016948136895,nan,6.490289415631976,nan,8.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.887221977909406,0.3785434412956238,1.0,0.01614770693704486,nan,,1.0,1.0,30275,375,0,86,6.56889751750855,nan,6.483100267556997,nan,6.615384615384615,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.8871943108240763,0.3787064906954765,1.0,0.015997233241796492,nan,,1.0,1.0,30753,853,0,120,6.536723738279099,nan,6.494499374838436,nan,7.0588235294117645,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.8871743102868398,0.37888664960861207,1.0,0.015859835191319387,nan,,1.0,1.0,30512,612,0,160,6.521298550540667,nan,6.522512621349758,nan,8.88888888888889,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.8872083103656769,0.3789785290757815,1.0,0.015656534203638633,nan,,1.0,1.0,30560,660,0,104,6.471552547027667,nan,6.51605323155721,nan,6.933333333333334,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.8872053104639054,0.37917207449674606,1.0,0.015487134649107854,nan,,1.0,1.0,30067,167,0,26,6.441308343319357,nan,6.5289828436715265,nan,3.7142857142857144,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.8872063108285269,0.37929913560549416,1.0,0.015426108709846934,nan,,1.0,1.0,30362,462,0,182,6.419895631042483,nan,6.5508054627312555,nan,10.11111111111111,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.8872219769159952,0.3794361306230227,1.0,0.015377162418638667,nan,,1.0,1.0,30398,498,0,136,6.363151547576333,nan,6.536334931850433,nan,8.5,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.8871723113457362,0.37970631817976636,1.0,0.015245391465723514,nan,,1.0,1.0,30405,505,0,64,6.332492683518893,nan,6.548352122306824,nan,5.333333333333333,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.8872229778766632,0.37977937211592994,1.0,0.015053266435861587,nan,,1.0,1.0,30918,1018,0,318,6.304345667410222,nan,6.5628524743593655,nan,12.23076923076923,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.8872256437937419,0.3799207936724027,1.0,0.014932873332872987,nan,,1.0,1.0,30644,744,0,326,6.260126774681819,nan,6.560411016146342,nan,13.583333333333334,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.8871966429551442,0.3800846277674039,1.0,0.014738479976852735,nan,,1.0,1.0,30322,422,0,102,6.244457361354653,nan,6.587762321744647,nan,7.285714285714286,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.8872186456123988,0.3803018178542455,1.0,0.01466874628327787,nan,,1.0,1.0,30247,347,0,24,6.204933137676748,nan,6.589851379394531,nan,3.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.8871956435839335,0.3804827003677686,1.0,0.014553227381159863,nan,,1.0,1.0,30261,361,0,140,6.1661193174109705,nan,6.592433154582977,nan,8.75,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.8871993102629979,0.3807049078742663,1.0,0.014347797300045689,nan,,1.0,1.0,30662,762,0,108,6.141464584191945,nan,6.609993902842204,nan,7.2,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.8872219773133596,0.3808955590923627,1.0,0.014289639554917813,nan,,1.0,1.0,30424,524,0,110,6.088035728951015,nan,6.5963181813557945,nan,7.333333333333333,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.8872279777129491,0.3810948285460472,1.0,0.014163544867187738,nan,,1.0,1.0,30395,495,0,286,6.06663154938212,nan,6.617094234986738,nan,13.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.8872869779666265,0.3812586995959282,1.0,0.014121153720964988,nan,,1.0,1.0,30286,386,0,54,6.0285054779313745,nan,6.619491923939098,nan,4.909090909090909,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.8872719782590867,0.3814562499523163,1.0,0.013938050360108416,nan,,1.0,1.0,30843,943,0,320,5.993991527200917,nan,6.625618381500244,nan,12.8,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.8872779776652654,0.38164984037478766,1.0,0.013789886217564344,nan,,1.0,1.0,30516,616,0,214,5.969881338755895,nan,6.643107628822326,nan,10.7,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.887246310710907,0.38178604712088904,1.0,0.013693287561958034,nan,,1.0,1.0,30664,764,0,222,5.926258267330558,nan,6.638675803229923,nan,10.571428571428571,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.8872113106648127,0.38207516461610797,1.0,0.013646287145093083,nan,,1.0,1.0,30381,481,0,160,5.896151752405152,nan,6.649130176095402,nan,9.411764705882353,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.8872643099228541,0.3823256556193034,1.0,0.013401515912264586,nan,,1.0,1.0,30331,431,0,80,5.853718800458878,nan,6.645433792701135,nan,6.153846153846154,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.8872459777196249,0.3825719150900841,1.0,0.0133149199342976,nan,,1.0,1.0,30164,264,0,44,5.825167355029205,nan,6.657254854838054,nan,4.888888888888889,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.8872656446695327,0.38269435326258344,1.0,0.013259080850208799,nan,,1.0,1.0,30205,305,0,40,5.798461477774301,nan,6.671060032314724,nan,4.444444444444445,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.8872556436061859,0.3829389843344688,1.0,0.013070973396922151,nan,,1.0,1.0,30524,624,0,96,5.758271988495237,nan,6.669135538736979,nan,6.4,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.8872713112831115,0.3831583231687546,1.0,0.012989129793519774,nan,,1.0,1.0,30150,250,0,40,5.711864470211532,nan,6.659637033939362,nan,5.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.8872553118069967,0.3834557648499807,1.0,0.012851605465014775,nan,,1.0,1.0,30356,456,0,134,5.69250615511069,nan,6.68146151304245,nan,8.375,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.8872536446650823,0.38368760973215105,1.0,0.012758132914702097,nan,,1.0,1.0,30273,373,0,78,5.683645867038334,nan,6.715684254964192,nan,6.5,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.8872513127326965,0.38389510234196983,1.0,0.012682912026842436,nan,,1.0,1.0,30533,633,0,160,5.626294606317227,nan,6.692386653688219,nan,8.88888888888889,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.8872696445385615,0.38416185408830644,1.0,0.012631509111573298,nan,,1.0,1.0,30290,390,0,62,5.607395822815296,nan,6.714521451429888,nan,5.636363636363637,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.887304977575938,0.38432254672050475,1.0,0.012475537676364183,nan,,1.0,1.0,30355,455,0,52,5.551673381924863,nan,6.692263863303444,nan,4.7272727272727275,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.8872703097263972,0.3845928680896759,1.0,0.012355528908471266,nan,,1.0,1.0,30139,239,0,206,5.532361013296484,nan,6.713592192705939,nan,12.117647058823529,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.8872186438242594,0.38488055258989334,1.0,0.012224621009081602,nan,,1.0,1.0,30550,650,0,136,5.502013845595657,nan,6.721425982082591,nan,8.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.8872556432088217,0.3850517204403877,1.0,0.012181156426668166,nan,,1.0,1.0,30537,637,0,100,5.478553022118504,nan,6.737533028920492,nan,6.666666666666667,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.8872443127632141,0.385325126349926,1.0,0.012037871085728208,nan,,1.0,1.0,30325,425,0,122,5.4322151789618465,nan,6.725232442220052,nan,8.133333333333333,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.8872516449292501,0.38560895770788195,1.0,0.01197681696775059,nan,,1.0,1.0,30413,513,0,68,5.409833004031531,nan,6.742322007815043,nan,5.666666666666667,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.8872429766257603,0.38587350030740103,1.0,0.011849946891888976,nan,,1.0,1.0,30686,786,0,130,5.383153817916752,nan,6.753948071423699,nan,7.647058823529412,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.8872696435451508,0.38611955483754473,1.0,0.011721256819243232,nan,,1.0,1.0,30285,385,0,78,5.361759695615695,nan,6.772103236271785,nan,6.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.8872879779338837,0.3863168356815974,1.0,0.011680280814568202,nan,,1.0,1.0,30551,651,0,134,5.319312425155941,nan,6.763430314905503,nan,7.882352941176471,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.887285312016805,0.3865693911910057,1.0,0.01156374373473227,nan,,1.0,1.0,30254,354,0,54,5.284595443197346,nan,6.764233068986372,nan,4.909090909090909,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.8872943125168482,0.3868711922566096,1.0,0.011438971140111486,nan,,1.0,1.0,30211,311,0,154,5.257611808730195,nan,6.774708777666092,nan,9.625,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.8872486424446105,0.3871168025334676,1.0,0.01135745784578224,nan,,1.0,1.0,30288,388,0,68,5.2312514942983,nan,6.785830537478129,nan,5.666666666666667,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.8872443103790283,0.387343213458856,1.0,0.011233767876401544,nan,,1.0,1.0,30371,471,0,98,5.186753394063309,nan,6.773112773895264,nan,7.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.8872493114074071,0.3876157443722089,1.0,0.011168336061139901,nan,,1.0,1.0,30370,470,0,54,5.1723029478438605,nan,6.79942139712247,nan,4.909090909090909,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.8872896440823873,0.3878525032599767,1.0,0.011114416603619854,nan,,1.0,1.0,30213,313,0,160,5.1333651528720745,nan,6.793372958898544,nan,10.0,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.8872656428813934,0.3880909980336825,1.0,0.010984533904120327,nan,,1.0,1.0,30477,577,0,166,5.104237410882673,nan,6.800008614857991,nan,9.222222222222221,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.8872119758526484,0.38842977076768875,1.0,0.0109637954706947,nan,,1.0,1.0,30516,616,0,188,5.074441216791944,nan,6.805532606024491,nan,9.894736842105264,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.8872409764925638,0.38864982972542444,1.0,0.010799466936538616,nan,,1.0,1.0,30602,702,0,78,5.049093840147124,nan,6.816832644598825,nan,5.571428571428571,0.0
balance,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.8872793104251225,0.3889097046852112,1.0,0.010725090183938543,nan,,1.0,1.0,30389,489,0,94,5.019993783082185,nan,6.82287893976484,nan,6.714285714285714,0.0
